"","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","establishmentMeans","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","institutionKey","collectionKey","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","identifier","institutionID","nomenclaturalCode","verbatimEventDate","higherGeography","endDayOfYear","georeferenceVerificationStatus","locality","verbatimLocality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","vernacularName","institutionCode","rights","startDayOfYear","occurrenceRemarks","accessRights","behavior","name","individualCount","sex","dateIdentified","coordinateUncertaintyInMeters","dynamicProperties","identificationVerificationStatus","locationAccordingTo","preparations","eventTime","identificationRemarks","identifiedBy","georeferencedDate","recordNumber","georeferencedBy","georeferenceProtocol","verbatimCoordinateSystem","otherCatalogNumbers","organismID","previousIdentifications","identificationQualifier","collectionID","higherClassification","georeferenceSources","elevation","rightsHolder","higherGeographyID","locationRemarks","georeferenceRemarks","disposition","ownerInstitutionCode","county","fieldNumber","lifeStage","waterBody","habitat","datasetName","elevationAccuracy","eventRemarks","bibliographicCitation","eventID","locationID","identificationID","originalNameUsage","verbatimTaxonRank","recordedByIDs.type","recordedByIDs.value","nameAccordingTo","projectId","coordinatePrecision","earliestAgeOrLowestStage","namePublishedInYear","associatedReferences","taxonID","taxonConceptID","lithostratigraphicTerms","X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","http...rs.tdwg.org.dwc.terms.organismQuantityType","datasetID","parentNameUsage"
"70","865710069","Aotus trivirgatus (Humboldt, 1811)",-11.12334,-75.358,"gass84,rdativ,txmathi,colmano,inmafu","5a659248-1f70-11e3-b2c5-00145eb45e9a","23539a57-1347-4dd3-af2a-cf9478563baa","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","60416b42-f762-11e1-a439-00145eb45e9a","CH","BIOCASE","2021-08-24T10:02:40.358+00:00","2021-08-24T12:29:28.920+00:00",211,"23539a57-1347-4dd3-af2a-cf9478563baa","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC",NA,NA,NA,NA,NA,NA,NA,"2021-08-24T12:29:28.920+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","8d572607-d32c-4477-8834-c9dbe76c57f9",NA,FALSE,"WGS84","Mammalia","PER","none","none","Peru",NA,NA,NA,NA,NA,NA,NA,"Junin; Valle de Chanchamayo",NA,NA,"Mammals housed at MHNG, Geneva","865710069",NA,NA,"Rolle","MHNG-MAM-756.072a",NA,"MHNG",NA,NA,NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","1142102423","Aotus trivirgatus (Humboldt, 1811)",-11.12334,-75.358,"gass84,rdativ,txmathi,colmano,inmafu","5a659248-1f70-11e3-b2c5-00145eb45e9a","23539a57-1347-4dd3-af2a-cf9478563baa","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","60416b42-f762-11e1-a439-00145eb45e9a","CH","BIOCASE","2021-08-24T10:02:40.358+00:00","2021-08-24T12:29:28.920+00:00",211,"23539a57-1347-4dd3-af2a-cf9478563baa","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC",NA,NA,NA,NA,NA,NA,NA,"2021-08-24T12:29:28.920+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","8d572607-d32c-4477-8834-c9dbe76c57f9",NA,FALSE,"WGS84","Mammalia","PER","none","none","Peru",NA,NA,NA,NA,NA,NA,NA,"Junin; Valle de Chanchamayo",NA,NA,"Mammals housed at MHNG, Geneva","1142102423",NA,NA,"Rolle","MHNG-MAM-756.072b",NA,"MHNG",NA,NA,NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","1315037299","Aotus trivirgatus (Humboldt, 1811)",4.14136,-73.6263,"gass84,cdpi,incomis,inmafu","79684ec1-01e8-46cc-83cb-cd5bdfb469fe","eac88d99-9f6c-4031-8fc4-8088f0e0dfe7",NA,"68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-27T02:05:01.805+00:00","2021-03-30T11:05:31.444+00:00",115,"c4f66525-4d36-4c18-82ac-98e088f54db4","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC",NA,"Meta",NA,NA,NA,NA,NA,"2021-03-30T11:05:31.444+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","11810861-95e7-4935-97f0-210bda889bb1",NA,FALSE,"WGS84","Mammalia","COL","none","none","Colombia","4378694",NA,NA,NA,NA,NA,NA,"Alrededores.",NA,NA,"Mamiferos","1315037299","4378694",NA,NA,"2906",NA,"ICN",NA,NA,NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VILLAVICENCIO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","1315037322","Aotus trivirgatus (Humboldt, 1811)",4.14136,-73.6263,"gass84,cdpi,incomis,inmafu","79684ec1-01e8-46cc-83cb-cd5bdfb469fe","eac88d99-9f6c-4031-8fc4-8088f0e0dfe7",NA,"68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-27T02:05:01.805+00:00","2021-03-30T11:05:31.162+00:00",115,"c4f66525-4d36-4c18-82ac-98e088f54db4","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC",NA,"Meta",NA,NA,NA,NA,NA,"2021-03-30T11:05:31.162+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","11810861-95e7-4935-97f0-210bda889bb1",NA,FALSE,"WGS84","Mammalia","COL","none","none","Colombia","4378693",NA,NA,NA,NA,NA,NA,"Alrededores.",NA,NA,"Mamiferos","1315037322","4378693",NA,NA,"2913",NA,"ICN",NA,NA,NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VILLAVICENCIO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","1315037324","Aotus trivirgatus (Humboldt, 1811)",4.14136,-73.6263,"gass84,cdpi,incomis,inmafu","79684ec1-01e8-46cc-83cb-cd5bdfb469fe","eac88d99-9f6c-4031-8fc4-8088f0e0dfe7",NA,"68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-27T02:05:01.805+00:00","2021-03-30T11:05:31.162+00:00",115,"c4f66525-4d36-4c18-82ac-98e088f54db4","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC",NA,"Meta",NA,NA,NA,NA,NA,"2021-03-30T11:05:31.162+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","11810861-95e7-4935-97f0-210bda889bb1",NA,FALSE,"WGS84","Mammalia","COL","none","none","Colombia","4378692",NA,NA,NA,NA,NA,NA,"Alrededores.",NA,NA,"Mamiferos","1315037324","4378692",NA,NA,"2915",NA,"ICN",NA,NA,NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VILLAVICENCIO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","3024373690","Aotus trivirgatus (Humboldt, 1811)",-3,-73.666667,"cdround,cudc,gass84,typstativ,colmano,inmano","8581f44d-7373-4138-9a3f-7d7508047419","e88c96a3-5884-4e51-a580-e417ca4c9eed",NA,"712ce2e3-1409-45c1-9bd4-904991c8aa19","BE","DWC_ARCHIVE","2021-04-08T20:59:49.225+00:00","2021-04-09T13:43:45.375+00:00",1,"e88c96a3-5884-4e51-a580-e417ca4c9eed","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC",NA,NA,NA,NA,NA,NA,"2012-04-27T10:11:22.418+00:00","2021-04-09T13:43:45.375+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",NA,NA,FALSE,"WGS84","Mammalia","PER","none","none","Peru","https://darwin.naturalsciences.be/uri/object/bddaa53a-92ef-4d97-bdab-ce0193be9cab","https://www.wikidata.org/wiki/Q222297","ICZN",NA,NA,NA,NA,NA,"Peru","en","urn:catalog:RBINS:mam","3024373690","https://darwin.naturalsciences.be/uri/object/bddaa53a-92ef-4d97-bdab-ce0193be9cab","PhysicalObject",NA,"713",NA,"RBINS-Scientific Heritage",NA,NA,NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",NA,"MALE","1933-01-01T00:00:00",1000,NA,NA,NA,"container type: plateau-caisse; preservation method: unknown",NA,NA,"Frechkop Serge (M.)",NA,NA,NA,NA,NA,"urn:catalog:RBINS:IG:9323",NA,NA,NA,"http://collections.naturalsciences.be/7",NA,NA,NA,"Royal Belgian Institute of Natural Sciences",NA,NA,NA,"Present","RBINS",NA,"VERTEBRATES/31459","Unknown",NA,NA,"Royal Belgian Institute of Natural Sciences Mammalia collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.gbif.org/species/5219590",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",1,"SpecimensInContainer","1","SpecimensInContainer","be_rbins_vertebrates_mammalia","Aotus Humboldt, 1811"
"77","3024387284","Aotus trivirgatus (Humboldt, 1811)",-3,-73.666667,"cdround,cudc,gass84,typstativ,colmano,inmano","8581f44d-7373-4138-9a3f-7d7508047419","e88c96a3-5884-4e51-a580-e417ca4c9eed",NA,"712ce2e3-1409-45c1-9bd4-904991c8aa19","BE","DWC_ARCHIVE","2021-04-08T20:59:49.225+00:00","2021-04-09T13:43:47.067+00:00",1,"e88c96a3-5884-4e51-a580-e417ca4c9eed","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC",NA,NA,NA,NA,NA,NA,"2012-04-27T10:08:58.476+00:00","2021-04-09T13:43:47.067+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",NA,NA,FALSE,"WGS84","Mammalia","PER","none","none","Peru","https://darwin.naturalsciences.be/uri/object/9db469f3-b99c-4da2-9c34-68ad8107088c","https://www.wikidata.org/wiki/Q222297","ICZN",NA,NA,NA,NA,NA,"Peru","en","urn:catalog:RBINS:mam","3024387284","https://darwin.naturalsciences.be/uri/object/9db469f3-b99c-4da2-9c34-68ad8107088c","PhysicalObject",NA,"713B",NA,"RBINS-Scientific Heritage",NA,NA,NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",NA,"FEMALE","1933-01-01T00:00:00",1000,NA,NA,NA,"container type: plateau-caisse; preservation method: unknown",NA,NA,"Frechkop Serge (M.)",NA,NA,NA,NA,NA,"urn:catalog:RBINS:IG:9323",NA,NA,NA,"http://collections.naturalsciences.be/7",NA,NA,NA,"Royal Belgian Institute of Natural Sciences",NA,NA,NA,"Present","RBINS",NA,"VERTEBRATES/31459","Unknown",NA,NA,"Royal Belgian Institute of Natural Sciences Mammalia collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.gbif.org/species/5219590",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",1,"SpecimensInContainer","1","SpecimensInContainer","be_rbins_vertebrates_mammalia","Aotus Humboldt, 1811"
"78","3024407184","Aotus trivirgatus (Humboldt, 1811)",-3,-73.666667,"cdround,cudc,gass84,typstativ,colmano,inmano","8581f44d-7373-4138-9a3f-7d7508047419","e88c96a3-5884-4e51-a580-e417ca4c9eed",NA,"712ce2e3-1409-45c1-9bd4-904991c8aa19","BE","DWC_ARCHIVE","2021-04-08T20:59:49.225+00:00","2021-04-09T13:43:49.461+00:00",1,"e88c96a3-5884-4e51-a580-e417ca4c9eed","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC",NA,NA,NA,NA,NA,NA,"2012-04-27T10:12:36.452+00:00","2021-04-09T13:43:49.461+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",NA,NA,FALSE,"WGS84","Mammalia","PER","none","none","Peru","https://darwin.naturalsciences.be/uri/object/e7649319-473a-4a9b-baac-dbb7d2478507","https://www.wikidata.org/wiki/Q222297","ICZN",NA,NA,NA,NA,NA,"Peru","en","urn:catalog:RBINS:mam","3024407184","https://darwin.naturalsciences.be/uri/object/e7649319-473a-4a9b-baac-dbb7d2478507","PhysicalObject",NA,"713",NA,"RBINS-Scientific Heritage",NA,NA,NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",NA,"MALE","1933-01-01T00:00:00",1000,NA,NA,NA,"container type: plateau-caisse; preservation method: unknown",NA,NA,"Frechkop Serge (M.)",NA,NA,NA,NA,NA,"urn:catalog:RBINS:IG:9323",NA,NA,NA,"http://collections.naturalsciences.be/7",NA,NA,NA,"Royal Belgian Institute of Natural Sciences",NA,NA,NA,"Present","RBINS",NA,"VERTEBRATES/31459","Unknown",NA,NA,"Royal Belgian Institute of Natural Sciences Mammalia collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.gbif.org/species/5219590",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",1,"SpecimensInContainer","1","SpecimensInContainer","be_rbins_vertebrates_mammalia","Aotus Humboldt, 1811"
"79","3025727538","Aotus trivirgatus (Humboldt, 1811)",-3,-73.666667,"cdround,cudc,gass84,typstativ,inmano","8138eb72-f762-11e1-a439-00145eb45e9a","e88c96a3-5884-4e51-a580-e417ca4c9eed",NA,"712ce2e3-1409-45c1-9bd4-904991c8aa19","BE","DWC_ARCHIVE","2021-05-31T03:52:21.142+00:00","2021-06-01T13:45:06.196+00:00",153,"e88c96a3-5884-4e51-a580-e417ca4c9eed","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC",NA,NA,NA,NA,NA,NA,"2012-04-27T10:08:58.476+00:00","2021-06-01T13:45:06.196+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",NA,NA,FALSE,"WGS84","Mammalia","PER","none","none","Peru","https://darwin.naturalsciences.be/uri/object/9db469f3-b99c-4da2-9c34-68ad8107088c","https://www.wikidata.org/wiki/Q222297","ICZN",NA,NA,NA,NA,NA,"Peru","en","urn:catalog:RBINS:mam","3025727538","https://darwin.naturalsciences.be/uri/object/9db469f3-b99c-4da2-9c34-68ad8107088c","PhysicalObject",NA,"713B",NA,"RBINS-Scientific Heritage",NA,NA,NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",NA,"FEMALE","1933-01-01T00:00:00",1000,NA,NA,NA,"container type: plateau-caisse; preservation method: unknown",NA,NA,"Frechkop Serge (M.)",NA,NA,NA,NA,NA,"urn:catalog:RBINS:IG:9323",NA,NA,NA,"http://collections.naturalsciences.be/7",NA,NA,NA,"Royal Belgian Institute of Natural Sciences",NA,NA,NA,"Present","RBINS",NA,"VERTEBRATES/31459","Unknown",NA,NA,"Royal Belgian Institute of Natural Sciences Collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.gbif.org/species/5219590",NA,NA,NA,1,"SpecimensInContainer","1","SpecimensInContainer","be_rbins_darwin","Aotus Humboldt, 1811"
"80","3026088127","Aotus trivirgatus (Humboldt, 1811)",-3,-73.666667,"cdround,cudc,gass84,typstativ,inmano","8138eb72-f762-11e1-a439-00145eb45e9a","e88c96a3-5884-4e51-a580-e417ca4c9eed",NA,"712ce2e3-1409-45c1-9bd4-904991c8aa19","BE","DWC_ARCHIVE","2021-05-31T03:52:21.142+00:00","2021-06-01T13:45:22.646+00:00",153,"e88c96a3-5884-4e51-a580-e417ca4c9eed","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC",NA,NA,NA,NA,NA,NA,"2012-04-27T10:11:22.418+00:00","2021-06-01T13:45:22.646+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",NA,NA,FALSE,"WGS84","Mammalia","PER","none","none","Peru","https://darwin.naturalsciences.be/uri/object/bddaa53a-92ef-4d97-bdab-ce0193be9cab","https://www.wikidata.org/wiki/Q222297","ICZN",NA,NA,NA,NA,NA,"Peru","en","urn:catalog:RBINS:mam","3026088127","https://darwin.naturalsciences.be/uri/object/bddaa53a-92ef-4d97-bdab-ce0193be9cab","PhysicalObject",NA,"713",NA,"RBINS-Scientific Heritage",NA,NA,NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",NA,"MALE","1933-01-01T00:00:00",1000,NA,NA,NA,"container type: plateau-caisse; preservation method: unknown",NA,NA,"Frechkop Serge (M.)",NA,NA,NA,NA,NA,"urn:catalog:RBINS:IG:9323",NA,NA,NA,"http://collections.naturalsciences.be/7",NA,NA,NA,"Royal Belgian Institute of Natural Sciences",NA,NA,NA,"Present","RBINS",NA,"VERTEBRATES/31459","Unknown",NA,NA,"Royal Belgian Institute of Natural Sciences Collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.gbif.org/species/5219590",NA,NA,NA,1,"SpecimensInContainer","1","SpecimensInContainer","be_rbins_darwin","Aotus Humboldt, 1811"
"81","3026116425","Aotus trivirgatus (Humboldt, 1811)",-3,-73.666667,"cdround,cudc,gass84,typstativ,inmano","8138eb72-f762-11e1-a439-00145eb45e9a","e88c96a3-5884-4e51-a580-e417ca4c9eed",NA,"712ce2e3-1409-45c1-9bd4-904991c8aa19","BE","DWC_ARCHIVE","2021-05-31T03:52:21.142+00:00","2021-06-01T13:45:23.280+00:00",153,"e88c96a3-5884-4e51-a580-e417ca4c9eed","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC",NA,NA,NA,NA,NA,NA,"2012-04-27T10:12:36.452+00:00","2021-06-01T13:45:23.280+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",NA,NA,FALSE,"WGS84","Mammalia","PER","none","none","Peru","https://darwin.naturalsciences.be/uri/object/e7649319-473a-4a9b-baac-dbb7d2478507","https://www.wikidata.org/wiki/Q222297","ICZN",NA,NA,NA,NA,NA,"Peru","en","urn:catalog:RBINS:mam","3026116425","https://darwin.naturalsciences.be/uri/object/e7649319-473a-4a9b-baac-dbb7d2478507","PhysicalObject",NA,"713",NA,"RBINS-Scientific Heritage",NA,NA,NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",NA,"MALE","1933-01-01T00:00:00",1000,NA,NA,NA,"container type: plateau-caisse; preservation method: unknown",NA,NA,"Frechkop Serge (M.)",NA,NA,NA,NA,NA,"urn:catalog:RBINS:IG:9323",NA,NA,NA,"http://collections.naturalsciences.be/7",NA,NA,NA,"Royal Belgian Institute of Natural Sciences",NA,NA,NA,"Present","RBINS",NA,"VERTEBRATES/31459","Unknown",NA,NA,"Royal Belgian Institute of Natural Sciences Collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.gbif.org/species/5219590",NA,NA,NA,1,"SpecimensInContainer","1","SpecimensInContainer","be_rbins_darwin","Aotus Humboldt, 1811"
