"","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","occurrenceRemarks","individualCount","lifeStage","continent","vernacularName","locality","samplingProtocol","higherClassification","coordinatePrecision","organismQuantity","organismQuantityType","identificationReferences","acceptedNameUsage","http...rs.tdwg.org.dwc.terms.organismQuantity","preparations","http...rs.tdwg.org.dwc.terms.organismQuantityType","verbatimTaxonRank","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","establishmentMeans","institutionKey","collectionKey","institutionID","nomenclaturalCode","higherGeography","endDayOfYear","georeferenceVerificationStatus","language","type","startDayOfYear","accessRights","behavior","elevation","elevationAccuracy","eventID","footprintWKT","municipality","county","identificationVerificationStatus","originalNameUsage","datasetID","nameAccordingTo","associatedReferences","sex","recordNumber","habitat","verbatimCoordinateSystem","associatedSequences","locationRemarks","georeferencedDate","georeferencedBy","georeferenceProtocol","collectionID","georeferenceSources","infraspecificEpithet","fieldNumber","organismID","ownerInstitutionCode","georeferenceRemarks","bibliographicCitation","dynamicProperties","locationAccordingTo","identificationRemarks","otherCatalogNumbers","previousIdentifications","identificationQualifier","gadm","projectId","earliestAgeOrLowestStage","namePublishedInYear","taxonConceptID","lithostratigraphicTerms"
"189","1318284039","Cebus olivaceus Schomburgk, 1848",10.9,-68.77,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:29:11.363+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,NA,"Falcon",1968,9,6,"1968-09-06T00:00:00",NA,"2021-09-08T13:29:11.363+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VEN","none","none","Venezuela (Bolivarian Republic of)",NA,"http://n2t.net/ark:/65665/32fd5cf3d-ebe9-4b60-a68b-b9322f944a6c",NA,"6 Sep 1968","NMNH Extant Biology",NA,"Mammals","1318284039","http://n2t.net/ark:/65665/32fd5cf3d-ebe9-4b60-a68b-b9322f944a6c",NA,"Smithsonian Venezuelan Project","443218",NA,"USNM",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,1,"Subadult","SOUTH_AMERICA",NA,"Riecito, 30 Km S Mirimiri",NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Cebidae, Cebinae",NA,NA,NA,NA,NA,NA,"Skin; Skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","c0e59491-e319-4822-90bf-3e3c6fbd4a13","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"South America, Venezuela, Falcon","250",NA,NA,"PhysicalObject","250",NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE","24822","Tropical humid forest","Degrees Minutes Seconds","https://www.ncbi.nlm.nih.gov/gquery?term=JQ317655|https://www.ncbi.nlm.nih.gov/gquery?term=JN409310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","1320358267","Cebus olivaceus Schomburgk, 1848",10.9,-68.77,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:30:30.420+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,NA,"Falcon",1968,9,6,"1968-09-06T00:00:00",NA,"2021-09-08T13:30:30.420+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VEN","none","none","Venezuela (Bolivarian Republic of)",NA,"http://n2t.net/ark:/65665/38b9ecfc1-6c2e-4565-a2c7-46988a66d77a",NA,"6 Sep 1968","NMNH Extant Biology",NA,"Mammals","1320358267","http://n2t.net/ark:/65665/38b9ecfc1-6c2e-4565-a2c7-46988a66d77a",NA,"Smithsonian Venezuelan Project","443219",NA,"USNM",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,1,"Subadult","SOUTH_AMERICA",NA,"Riecito, 30 Km S Mirimiri",NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Cebidae, Cebinae",NA,NA,NA,NA,NA,NA,"Skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","c0e59491-e319-4822-90bf-3e3c6fbd4a13","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"South America, Venezuela, Falcon","250",NA,NA,"PhysicalObject","250",NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE","24823","Tropical humid forest","Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","1317678002","Cebus olivaceus Schomburgk, 1848",3.65,-65.77,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:29:16.604+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,NA,"Amazonas",1967,1,22,"1967-01-22T00:00:00",NA,"2021-09-08T13:29:16.604+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VEN","none","none","Venezuela (Bolivarian Republic of)",NA,"http://n2t.net/ark:/65665/31506e8d9-6fe5-4615-a879-8e7bb9d2610c",NA,"22 Jan 1967","NMNH Extant Biology",NA,"Mammals","1317678002","http://n2t.net/ark:/65665/31506e8d9-6fe5-4615-a879-8e7bb9d2610c",NA,"Smithsonian Venezuelan Project","388192",NA,"USNM",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,1,"Adult","SOUTH_AMERICA",NA,"Belen, 56 Km NNW Esmeralda, Rio Cunucunuma",NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Cebidae, Cebinae",NA,NA,NA,NA,NA,NA,"Skin; Skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","c0e59491-e319-4822-90bf-3e3c6fbd4a13","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"South America, Venezuela, Amazonas","22",NA,NA,"PhysicalObject","22",NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE","16109","Tropical very humid forest","Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","1317834337","Cebus olivaceus Schomburgk, 1848",3.5,-65.72,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:29:09.730+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,NA,"Amazonas",1967,1,25,"1967-01-25T00:00:00",NA,"2021-09-08T13:29:09.730+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VEN","none","none","Venezuela (Bolivarian Republic of)",NA,"http://n2t.net/ark:/65665/31bf12ae9-b579-40b3-b3c5-f1c4dbb77cf7",NA,"25 Jan 1967","NMNH Extant Biology",NA,"Mammals","1317834337","http://n2t.net/ark:/65665/31bf12ae9-b579-40b3-b3c5-f1c4dbb77cf7",NA,"Smithsonian Venezuelan Project","388191",NA,"USNM",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,1,"Juvenile","SOUTH_AMERICA",NA,"Cerro Duida, Cabecera Del Cano Culebra, 40 Km NNW Esmeralda",NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Cebidae, Cebinae",NA,NA,NA,NA,NA,NA,"Skin; Skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","c0e59491-e319-4822-90bf-3e3c6fbd4a13","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"South America, Venezuela, Amazonas","25",NA,NA,"PhysicalObject","25",NA,NA,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE","15936","Lower montane rain forest","Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","1318046104","Cebus olivaceus Schomburgk, 1848",3.62,-65.68,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:29:59.054+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,NA,"Amazonas",1967,1,23,"1967-01-23T00:00:00",NA,"2021-09-08T13:29:59.054+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VEN","none","none","Venezuela (Bolivarian Republic of)",NA,"http://n2t.net/ark:/65665/3254b0b0a-22aa-487c-bf19-3fa2f2f1dc85",NA,"23 Jan 1967","NMNH Extant Biology",NA,"Mammals","1318046104","http://n2t.net/ark:/65665/3254b0b0a-22aa-487c-bf19-3fa2f2f1dc85",NA,"Smithsonian Venezuelan Project","388187",NA,"USNM",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,1,"Adult","SOUTH_AMERICA",NA,"Cerro Duida, Cano Culebra, 50 Km NNW Esmeralda",NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Cebidae, Cebinae",NA,NA,NA,NA,NA,NA,"Skin; Skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","c0e59491-e319-4822-90bf-3e3c6fbd4a13","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"South America, Venezuela, Amazonas","23",NA,NA,"PhysicalObject","23",NA,NA,825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FEMALE","15932","Premontane rain forest","Degrees Minutes Seconds","https://www.ncbi.nlm.nih.gov/gquery?term=JQ317627|https://www.ncbi.nlm.nih.gov/gquery?term=JN409313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","1318684592","Cebus olivaceus Schomburgk, 1848",3.62,-65.68,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:29:57.701+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,NA,"Amazonas",1967,1,23,"1967-01-23T00:00:00",NA,"2021-09-08T13:29:57.701+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VEN","none","none","Venezuela (Bolivarian Republic of)",NA,"http://n2t.net/ark:/65665/3418d6460-15e5-492e-9c45-a3b371b98e26",NA,"23 Jan 1967","NMNH Extant Biology",NA,"Mammals","1318684592","http://n2t.net/ark:/65665/3418d6460-15e5-492e-9c45-a3b371b98e26",NA,"Smithsonian Venezuelan Project","388188",NA,"USNM",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,1,"Juvenile","SOUTH_AMERICA",NA,"Cerro Duida, Cano Culebra, 50 Km NNW Esmeralda",NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Cebidae, Cebinae",NA,NA,NA,NA,NA,NA,"Skin; Skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","c0e59491-e319-4822-90bf-3e3c6fbd4a13","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"South America, Venezuela, Amazonas","23",NA,NA,"PhysicalObject","23",NA,NA,825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE","15933","Premontane rain forest","Degrees Minutes Seconds","https://www.ncbi.nlm.nih.gov/gquery?term=JQ317628|https://www.ncbi.nlm.nih.gov/gquery?term=JQ317659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","1318809081","Cebus olivaceus Schomburgk, 1848",3.65,-65.77,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:29:20.828+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,NA,"Amazonas",1967,1,16,"1967-01-16T00:00:00",NA,"2021-09-08T13:29:20.828+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VEN","none","none","Venezuela (Bolivarian Republic of)",NA,"http://n2t.net/ark:/65665/3470794dc-5ad5-4a50-85a1-905d0097584e",NA,"16 Jan 1967","NMNH Extant Biology",NA,"Mammals","1318809081","http://n2t.net/ark:/65665/3470794dc-5ad5-4a50-85a1-905d0097584e",NA,"Smithsonian Venezuelan Project","388182",NA,"USNM",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,1,"Juvenile","SOUTH_AMERICA",NA,"Belen, 56 Km NNW Esmeralda, Rio Cunucunuma",NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Cebidae, Cebinae",NA,NA,NA,NA,NA,NA,"Skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","c0e59491-e319-4822-90bf-3e3c6fbd4a13","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"South America, Venezuela, Amazonas","16",NA,NA,"PhysicalObject","16",NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE","15749","Tropical very humid forest","Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","1319582427","Cebus olivaceus Schomburgk, 1848",3.65,-65.77,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:29:19.223+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,NA,"Amazonas",1967,1,17,"1967-01-17T00:00:00",NA,"2021-09-08T13:29:19.223+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VEN","none","none","Venezuela (Bolivarian Republic of)",NA,"http://n2t.net/ark:/65665/369461bff-1266-4fdd-abaf-ec51d9c67898",NA,"17 Jan 1967","NMNH Extant Biology",NA,"Mammals","1319582427","http://n2t.net/ark:/65665/369461bff-1266-4fdd-abaf-ec51d9c67898",NA,"Smithsonian Venezuelan Project","388184",NA,"USNM",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,1,"Adult","SOUTH_AMERICA",NA,"Belen, 56 Km NNW Esmeralda, Rio Cunucunuma",NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Cebidae, Cebinae",NA,NA,NA,NA,NA,NA,"Skin; Skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","c0e59491-e319-4822-90bf-3e3c6fbd4a13","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"South America, Venezuela, Amazonas","17",NA,NA,"PhysicalObject","17",NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FEMALE","15762","Tropical very humid forest","Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","1319601156","Cebus olivaceus Schomburgk, 1848",3.65,-65.77,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:28:42.227+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,NA,"Amazonas",1967,1,16,"1967-01-16T00:00:00",NA,"2021-09-08T13:28:42.227+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VEN","none","none","Venezuela (Bolivarian Republic of)",NA,"http://n2t.net/ark:/65665/36a195826-838b-44e4-999d-4c91e4b7e0c7",NA,"16 Jan 1967","NMNH Extant Biology",NA,"Mammals","1319601156","http://n2t.net/ark:/65665/36a195826-838b-44e4-999d-4c91e4b7e0c7",NA,"Smithsonian Venezuelan Project","388181",NA,"USNM",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,1,"Subadult","SOUTH_AMERICA",NA,"Belen, 56 Km NNW Esmeralda, Rio Cunucunuma",NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Cebidae, Cebinae",NA,NA,NA,NA,NA,NA,"Skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","c0e59491-e319-4822-90bf-3e3c6fbd4a13","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"South America, Venezuela, Amazonas","16",NA,NA,"PhysicalObject","16",NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE","15748","Tropical very humid forest","Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","1322144106","Cebus olivaceus Schomburgk, 1848",3.5,-65.72,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:29:36.784+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,NA,"Amazonas",1967,1,25,"1967-01-25T00:00:00",NA,"2021-09-08T13:29:36.784+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VEN","none","none","Venezuela (Bolivarian Republic of)",NA,"http://n2t.net/ark:/65665/3da9da549-e5db-45d1-bda0-003ef2387ab5",NA,"25 Jan 1967","NMNH Extant Biology",NA,"Mammals","1322144106","http://n2t.net/ark:/65665/3da9da549-e5db-45d1-bda0-003ef2387ab5",NA,"Smithsonian Venezuelan Project","388189",NA,"USNM",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,1,"Subadult","SOUTH_AMERICA",NA,"Cerro Duida, Cabecera Del Cano Culebra, 40 Km NNW Esmeralda",NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Cebidae, Cebinae",NA,NA,NA,NA,NA,NA,"Skin; Skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","c0e59491-e319-4822-90bf-3e3c6fbd4a13","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"South America, Venezuela, Amazonas","25",NA,NA,"PhysicalObject","25",NA,NA,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FEMALE","15934","Lower montane rain forest","Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","1322794377","Cebus olivaceus Schomburgk, 1848",3.65,-65.77,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:30:09.998+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,NA,"Amazonas",1967,1,24,"1967-01-24T00:00:00",NA,"2021-09-08T13:30:09.998+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VEN","none","none","Venezuela (Bolivarian Republic of)",NA,"http://n2t.net/ark:/65665/3f766dc04-62ac-40fd-a195-103526daa206",NA,"24 Jan 1967","NMNH Extant Biology",NA,"Mammals","1322794377","http://n2t.net/ark:/65665/3f766dc04-62ac-40fd-a195-103526daa206",NA,"Smithsonian Venezuelan Project","388193",NA,"USNM",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,1,"Adult","SOUTH_AMERICA",NA,"Belen, 56 Km NNW Esmeralda, Rio Cunucunuma",NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Cebidae, Cebinae",NA,NA,NA,NA,NA,NA,"Skin; Skull",NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","c0e59491-e319-4822-90bf-3e3c6fbd4a13","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"South America, Venezuela, Amazonas","24",NA,NA,"PhysicalObject","24",NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MALE","16115","Tropical very humid forest","Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
