"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","establishmentMeans","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","institutionKey","collectionKey","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","identifier","institutionID","nomenclaturalCode","verbatimEventDate","higherGeography","endDayOfYear","georeferenceVerificationStatus","locality","verbatimLocality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","vernacularName","institutionCode","rights","startDayOfYear","occurrenceRemarks","accessRights","behavior","name","individualCount","sex","dateIdentified","coordinateUncertaintyInMeters","dynamicProperties","identificationVerificationStatus","locationAccordingTo","preparations","eventTime","identificationRemarks","identifiedBy","georeferencedDate","recordNumber","georeferencedBy","georeferenceProtocol","verbatimCoordinateSystem","otherCatalogNumbers","organismID","previousIdentifications","identificationQualifier","collectionID","higherClassification","georeferenceSources","elevation","rightsHolder","higherGeographyID","locationRemarks","georeferenceRemarks","disposition","ownerInstitutionCode","county","fieldNumber","lifeStage","waterBody","habitat","datasetName","elevationAccuracy","eventRemarks","bibliographicCitation","eventID","locationID","identificationID","originalNameUsage","verbatimTaxonRank","recordedByIDs.type","recordedByIDs.value","nameAccordingTo","projectId","coordinatePrecision","earliestAgeOrLowestStage","namePublishedInYear","associatedReferences","taxonID","taxonConceptID","lithostratigraphicTerms","X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","http...rs.tdwg.org.dwc.terms.organismQuantityType","datasetID","parentNameUsage","download"
"Aotus trivirgatus","1317389999","Aotus trivirgatus (Humboldt, 1811)",9.2,-72.63,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:29:56.287+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","SOUTH_AMERICA","Zulia",1968,3,18,"1968-03-18T00:00:00",NA,"2021-09-08T13:29:56.287+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","586ee56e-b0fe-4dff-b7f9-aeb104f3308a","c0e59491-e319-4822-90bf-3e3c6fbd4a13",FALSE,"WGS84","Mammalia","VE","none","none","Venezuela (Bolivarian Republic of)","http://n2t.net/ark:/65665/3084a4446-0215-4c4b-98cc-40cb4859484c","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"18 Mar 1968","South America, Venezuela, Zulia","78",NA,"El Rosario, 45 Km WNW Encontrados",NA,NA,"Mammals","1317389999","http://n2t.net/ark:/65665/3084a4446-0215-4c4b-98cc-40cb4859484c","PhysicalObject","Smithsonian Venezuelan Project","443375",NA,"USNM",NA,"78",NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",1,NA,NA,NA,NA,NA,NA,"Skull",NA,NA,NA,NA,"42582",NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Aotidae",NA,37,NA,NA,NA,NA,NA,NA,NA,NA,"Adult",NA,"Tropical humid forest","NMNH Extant Biology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","1317470294","Aotus trivirgatus (Humboldt, 1811)",9.18,-72.7,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:29:08.613+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","SOUTH_AMERICA","Zulia",1968,3,7,"1968-03-07T00:00:00",NA,"2021-09-08T13:29:08.613+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","586ee56e-b0fe-4dff-b7f9-aeb104f3308a","c0e59491-e319-4822-90bf-3e3c6fbd4a13",FALSE,"WGS84","Mammalia","VE","none","none","Venezuela (Bolivarian Republic of)","http://n2t.net/ark:/65665/30bdd87f0-2f2b-4d59-bf85-d82167137ff7","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"7 Mar 1968","South America, Venezuela, Zulia","67",NA,"El Rosario, 51 Km WNW Encontrados",NA,NA,"Mammals","1317470294","http://n2t.net/ark:/65665/30bdd87f0-2f2b-4d59-bf85-d82167137ff7","PhysicalObject","Smithsonian Venezuelan Project","443605",NA,"USNM",NA,"67",NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",1,"FEMALE",NA,NA,NA,NA,NA,"Skin; Skull",NA,NA,NA,NA,"41566",NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Aotidae",NA,37,NA,NA,NA,NA,NA,NA,NA,NA,"Adult",NA,"Tropical humid forest","NMNH Extant Biology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","1317537451","Aotus trivirgatus (Humboldt, 1811)",9.18,-72.7,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:29:11.184+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","SOUTH_AMERICA","Zulia",1968,3,29,"1968-03-29T00:00:00",NA,"2021-09-08T13:29:11.184+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","586ee56e-b0fe-4dff-b7f9-aeb104f3308a","c0e59491-e319-4822-90bf-3e3c6fbd4a13",FALSE,"WGS84","Mammalia","VE","none","none","Venezuela (Bolivarian Republic of)","http://n2t.net/ark:/65665/30ed63468-cd42-4e5a-ae53-c20750a05a24","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"29 Mar 1968","South America, Venezuela, Zulia","89",NA,"El Rosario, 51 Km WNW Encontrados",NA,NA,"Mammals","1317537451","http://n2t.net/ark:/65665/30ed63468-cd42-4e5a-ae53-c20750a05a24","PhysicalObject","Smithsonian Venezuelan Project","443624",NA,"USNM",NA,"89",NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",1,"MALE",NA,NA,NA,NA,NA,"Skin; Skull",NA,NA,NA,NA,"42563",NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Aotidae",NA,37,NA,NA,NA,NA,NA,NA,NA,NA,"Adult",NA,"Tropical humid forest","NMNH Extant Biology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","1317772617","Aotus trivirgatus (Humboldt, 1811)",9.18,-72.7,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:29:16.125+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","SOUTH_AMERICA","Zulia",1968,3,7,"1968-03-07T00:00:00",NA,"2021-09-08T13:29:16.125+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","586ee56e-b0fe-4dff-b7f9-aeb104f3308a","c0e59491-e319-4822-90bf-3e3c6fbd4a13",FALSE,"WGS84","Mammalia","VE","none","none","Venezuela (Bolivarian Republic of)","http://n2t.net/ark:/65665/31937146d-230c-4efa-9284-f57736d31ce9","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"7 Mar 1968","South America, Venezuela, Zulia","67",NA,"El Rosario, 51 Km WNW Encontrados",NA,NA,"Mammals","1317772617","http://n2t.net/ark:/65665/31937146d-230c-4efa-9284-f57736d31ce9","PhysicalObject","Smithsonian Venezuelan Project","443370",NA,"USNM",NA,"67",NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",1,"FEMALE",NA,NA,NA,NA,NA,"Skull",NA,NA,NA,NA,"41635",NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Aotidae",NA,37,NA,NA,NA,NA,NA,NA,NA,NA,"Adult",NA,"Tropical humid forest","NMNH Extant Biology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","1318082180","Aotus trivirgatus (Humboldt, 1811)",9.12,-72.77,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:29:16.926+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","SOUTH_AMERICA","Zulia",1968,3,17,"1968-03-17T00:00:00",NA,"2021-09-08T13:29:16.926+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","586ee56e-b0fe-4dff-b7f9-aeb104f3308a","c0e59491-e319-4822-90bf-3e3c6fbd4a13",FALSE,"WGS84","Mammalia","VE","none","none","Venezuela (Bolivarian Republic of)","http://n2t.net/ark:/65665/326e58cb1-cca1-418d-ab4b-51b50c4139ca","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"17 Mar 1968","South America, Venezuela, Zulia","77",NA,"El Rosario, 60 Km WNW Encontrados, Boca Del Rio De Oro",NA,NA,"Mammals","1318082180","http://n2t.net/ark:/65665/326e58cb1-cca1-418d-ab4b-51b50c4139ca","PhysicalObject","Smithsonian Venezuelan Project","443611",NA,"USNM",NA,"77",NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",1,"FEMALE",NA,NA,NA,NA,NA,"Skin; Skull",NA,NA,NA,NA,"41840",NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Aotidae",NA,73,NA,NA,NA,NA,NA,NA,NA,NA,"Adult",NA,"Tropical humid forest","NMNH Extant Biology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","1318269128","Aotus trivirgatus (Humboldt, 1811)",9.18,-72.7,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:30:00.169+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","SOUTH_AMERICA","Zulia",1968,3,7,"1968-03-07T00:00:00",NA,"2021-09-08T13:30:00.169+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","586ee56e-b0fe-4dff-b7f9-aeb104f3308a","c0e59491-e319-4822-90bf-3e3c6fbd4a13",FALSE,"WGS84","Mammalia","VE","none","none","Venezuela (Bolivarian Republic of)","http://n2t.net/ark:/65665/32f2c7a17-5748-4781-babf-2c18831e9fbc","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"7 Mar 1968","South America, Venezuela, Zulia","67",NA,"El Rosario, 51 Km WNW Encontrados",NA,NA,"Mammals","1318269128","http://n2t.net/ark:/65665/32f2c7a17-5748-4781-babf-2c18831e9fbc","PhysicalObject","Smithsonian Venezuelan Project","443606",NA,"USNM",NA,"67",NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",1,"MALE",NA,NA,NA,NA,NA,"Skin; Skull",NA,NA,NA,NA,"41567",NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Aotidae",NA,37,NA,NA,NA,NA,NA,NA,NA,NA,"Adult",NA,"Tropical humid forest","NMNH Extant Biology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","1318522675","Aotus trivirgatus (Humboldt, 1811)",9.18,-72.7,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:29:14.582+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","SOUTH_AMERICA","Zulia",1968,3,29,"1968-03-29T00:00:00",NA,"2021-09-08T13:29:14.582+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","586ee56e-b0fe-4dff-b7f9-aeb104f3308a","c0e59491-e319-4822-90bf-3e3c6fbd4a13",FALSE,"WGS84","Mammalia","VE","none","none","Venezuela (Bolivarian Republic of)","http://n2t.net/ark:/65665/33a642e49-d788-4c4d-b26c-517d7c7119da","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"29 Mar 1968","South America, Venezuela, Zulia","89",NA,"El Rosario, 51 Km WNW Encontrados",NA,NA,"Mammals","1318522675","http://n2t.net/ark:/65665/33a642e49-d788-4c4d-b26c-517d7c7119da","PhysicalObject","Smithsonian Venezuelan Project","443623",NA,"USNM",NA,"89",NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",1,"MALE",NA,NA,NA,NA,NA,"Skin; Skull",NA,NA,NA,NA,"42558",NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Aotidae",NA,37,NA,NA,NA,NA,NA,NA,NA,NA,"Adult",NA,"Tropical humid forest","NMNH Extant Biology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","1318813654","Aotus trivirgatus (Humboldt, 1811)",9.18,-72.7,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:30:02.007+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","SOUTH_AMERICA","Zulia",1968,3,7,"1968-03-07T00:00:00",NA,"2021-09-08T13:30:02.007+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","586ee56e-b0fe-4dff-b7f9-aeb104f3308a","c0e59491-e319-4822-90bf-3e3c6fbd4a13",FALSE,"WGS84","Mammalia","VE","none","none","Venezuela (Bolivarian Republic of)","http://n2t.net/ark:/65665/3473fb3b7-de63-444c-8f3e-7277b076c7a5","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"7 Mar 1968","South America, Venezuela, Zulia","67",NA,"El Rosario, 51 Km WNW Encontrados",NA,NA,"Mammals","1318813654","http://n2t.net/ark:/65665/3473fb3b7-de63-444c-8f3e-7277b076c7a5","PhysicalObject","Smithsonian Venezuelan Project","443608",NA,"USNM",NA,"67",NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",1,"FEMALE",NA,NA,NA,NA,NA,"Skin; Skull",NA,NA,NA,NA,"41569",NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Aotidae",NA,37,NA,NA,NA,NA,NA,NA,NA,NA,"Juvenile",NA,"Tropical humid forest","NMNH Extant Biology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","1319213036","Aotus trivirgatus (Humboldt, 1811)",9.2,-72.63,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:29:24.072+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","SOUTH_AMERICA","Zulia",1968,3,18,"1968-03-18T00:00:00",NA,"2021-09-08T13:29:24.072+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","586ee56e-b0fe-4dff-b7f9-aeb104f3308a","c0e59491-e319-4822-90bf-3e3c6fbd4a13",FALSE,"WGS84","Mammalia","VE","none","none","Venezuela (Bolivarian Republic of)","http://n2t.net/ark:/65665/358f58164-792b-46f5-b4ba-4507545136f9","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"18 Mar 1968","South America, Venezuela, Zulia","78",NA,"El Rosario, 45 Km WNW Encontrados",NA,NA,"Mammals","1319213036","http://n2t.net/ark:/65665/358f58164-792b-46f5-b4ba-4507545136f9","PhysicalObject","Smithsonian Venezuelan Project","443372",NA,"USNM",NA,"78",NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",1,NA,NA,NA,NA,NA,NA,"Skull",NA,NA,NA,NA,"42088",NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Aotidae",NA,37,NA,NA,NA,NA,NA,NA,NA,NA,"Subadult",NA,"Tropical humid forest","NMNH Extant Biology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","1319593007","Aotus trivirgatus (Humboldt, 1811)",9.2,-72.63,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:29:23.983+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","SOUTH_AMERICA","Zulia",1968,3,18,"1968-03-18T00:00:00",NA,"2021-09-08T13:29:23.983+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","586ee56e-b0fe-4dff-b7f9-aeb104f3308a","c0e59491-e319-4822-90bf-3e3c6fbd4a13",FALSE,"WGS84","Mammalia","VE","none","none","Venezuela (Bolivarian Republic of)","http://n2t.net/ark:/65665/369bcb221-049a-4bd5-a0d8-6162be7cdd45","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"18 Mar 1968","South America, Venezuela, Zulia","78",NA,"El Rosario, 45 Km WNW Encontrados",NA,NA,"Mammals","1319593007","http://n2t.net/ark:/65665/369bcb221-049a-4bd5-a0d8-6162be7cdd45","PhysicalObject","Smithsonian Venezuelan Project","443371",NA,"USNM",NA,"78",NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",1,NA,NA,NA,NA,NA,NA,"Skull",NA,NA,NA,NA,"42085",NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Aotidae",NA,37,NA,NA,NA,NA,NA,NA,NA,NA,"Adult",NA,"Tropical humid forest","NMNH Extant Biology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus trivirgatus","1319598117","Aotus trivirgatus (Humboldt, 1811)",9.2,-72.63,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-09-05T14:54:29.296+00:00","2021-09-08T13:29:11.657+00:00",215,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",NA,5219590,1,44,359,798,3239574,2436667,5219590,5219590,"Aotus trivirgatus (Humboldt, 1811)","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus trivirgatus","Aotus","trivirgatus","SPECIES","ACCEPTED","LC","SOUTH_AMERICA","Zulia",1968,3,16,"1968-03-16T00:00:00",NA,"2021-09-08T13:29:11.657+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","586ee56e-b0fe-4dff-b7f9-aeb104f3308a","c0e59491-e319-4822-90bf-3e3c6fbd4a13",FALSE,"WGS84","Mammalia","VE","none","none","Venezuela (Bolivarian Republic of)","http://n2t.net/ark:/65665/369f61589-8c3a-44aa-afb5-709f1d7737fd","http://biocol.org/urn:lsid:biocol.org:col:34871",NA,"16 Mar 1968","South America, Venezuela, Zulia","76",NA,"El Rosario, 45 Km WNW Encontrados",NA,NA,"Mammals","1319598117","http://n2t.net/ark:/65665/369f61589-8c3a-44aa-afb5-709f1d7737fd","PhysicalObject","Smithsonian Venezuelan Project","443612",NA,"USNM",NA,"76",NA,NA,NA,"Aotus trivirgatus (Humboldt, 1811)",1,NA,NA,NA,NA,NA,NA,"Skin; Skull",NA,NA,NA,NA,"42072",NA,NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Primates, Haplorrhini, Aotidae",NA,37,NA,NA,NA,NA,NA,NA,NA,NA,"Adult",NA,"Tropical humid forest","NMNH Extant Biology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
