"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","recordedByIDs","identifiedByIDs","lifeStage","identificationRemarks","occurrenceRemarks","elevation","elevationAccuracy","continent","institutionKey","institutionID","municipality","county","locality","language","type","collectionID","individualCount","vernacularName","higherClassification","eventID","habitat","samplingProtocol","parentEventID","sampleSizeUnit","sampleSizeValue","http...rs.tdwg.org.dwc.terms.sampleSizeValue","http...rs.tdwg.org.dwc.terms.sampleSizeUnit","eventRemarks","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","establishmentMeans","collectionKey","nomenclaturalCode","higherGeography","endDayOfYear","georeferenceVerificationStatus","startDayOfYear","accessRights","behavior","sex","dynamicProperties","identificationVerificationStatus","locationAccordingTo","preparations","georeferencedDate","recordNumber","georeferencedBy","georeferenceProtocol","verbatimCoordinateSystem","otherCatalogNumbers","organismID","previousIdentifications","identificationQualifier","associatedSequences","georeferenceSources","locationRemarks","infraspecificEpithet","fieldNumber","ownerInstitutionCode","datasetID","higherGeographyID","disposition","georeferenceRemarks","X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.","download"
"Pithecia monachus","476817720","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",-3.124012,-55.247436,"osiic,colmafu,inmafu","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","b4640710-8e03-11d8-b956-b8a03c50a862","b0f5183c-5ed0-47f4-b75f-65e0c1036cb5","US","DWC_ARCHIVE","2021-09-09T23:41:39.384+00:00","2021-09-10T00:27:47.813+00:00",380,"b4640710-8e03-11d8-b956-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC",NA,2000,"Para",1932,12,20,"1932-12-20T00:00:00",NA,"2021-09-10T00:27:47.813+00:00","http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:30721","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BR",NA,NA,NA,NA,"Brazil","President and Fellows of Harvard College","MCZ:Mamm:30721",NA,"Migrated as 20-Dec-1932",NA,"Brazil:  Rio Tapajoz, Boim","Mamm","476817720","MCZ:Mamm:30721",NA,"Alfonso M. Olalla","30721",NA,"MCZ",NA,NA,"[no agent data]",NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,"| original ledger entry notes: \"Bought\"","sex: male",NA,NA,"SOUTH_AMERICA","1cfca87c-083e-4d67-8e60-cb7d311f6058","b4640710-8e03-11d8-b956-b8a03c50a862",NA,NA,"Rio Tapajos, Boim","en","PhysicalObject",NA,1,NA,"Animalia Chordata Mammalia Primates Cebidae Pithecia monachus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"2c3695ff-a712-4a47-8665-f313dc0a1a5d","ICZN","South America: Brazil: Para",NA,"verified by MCZ collection","0",NA,NA,"MALE","{\"sex\":\"male\"}",NA,NA,"skull (dry); skin (dry)",NA,NA,"Jeremy Kisala","GEOLocate","decimal degrees","additional number=6844",NA,NA,NA,NA,"GEOLocate",NA,NA,NA,"Museum of Comparative Zoology, Harvard University",NA,"http://vocab.getty.edu/tgn/7006247","unknown",NA,NA,"succeded"
"Pithecia monachus","665794465","Pithecia monachus monachus",-9.9,-74.966667,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:12.166+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",7261999,1,44,359,798,5486,2436370,2436375,7261999,"Pithecia monachus monachus","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SUBSPECIES","ACCEPTED",NA,NA,NA,"Pasco",1923,3,4,"1923-03-04T00:00:00",NA,"2021-03-30T10:22:12.166+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru","The Field Museum of Natural History","1dc3eea7-4f1a-45b9-9a42-41f5e3fee861",NA,NA,NA,NA,"Mammals","665794465","1dc3eea7-4f1a-45b9-9a42-41f5e3fee861",NA,"E. H. Heller","25321",NA,"FMNH",NA,NA,NA,NA,"Pithecia monachus monachus","none","none",NA,NA,NA,100,NA,"SOUTH_AMERICA","e71f36f1-e271-4720-a604-3c5a1418e7aa","FMNH",NA,"Oxapampa","Puerto Victoria","en","PhysicalObject","Mammals",NA,NA,"Animalia Chordata Mammalia Primates Pitheciidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,"South America, Peru, Pasco, Oxapampa, Neotropics: Puerto Victoria",NA,NA,"4","http://fieldmuseum.org/about/copyright-information",NA,"MALE",NA,NA,NA,"skin,skull",NA,"7504",NA,"not recorded",NA,NA,"2524547",NA,NA,NA,NA,"decimal degrees","monachus","14329","FMNH","mammals-24-sep-2020",NA,NA,NA,NA,"succeded"
"Pithecia monachus","665794466","Pithecia monachus monachus",-9.9,-74.966667,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:12.948+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",7261999,1,44,359,798,5486,2436370,2436375,7261999,"Pithecia monachus monachus","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SUBSPECIES","ACCEPTED",NA,NA,NA,"Pasco",1923,3,4,"1923-03-04T00:00:00",NA,"2021-03-30T10:22:12.948+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru","The Field Museum of Natural History","8d1940d1-e637-4480-858f-c4311a91e30c",NA,NA,NA,NA,"Mammals","665794466","8d1940d1-e637-4480-858f-c4311a91e30c",NA,"E. H. Heller","25322",NA,"FMNH",NA,NA,NA,NA,"Pithecia monachus monachus","none","none",NA,NA,NA,100,NA,"SOUTH_AMERICA","e71f36f1-e271-4720-a604-3c5a1418e7aa","FMNH",NA,"Oxapampa","Puerto Victoria","en","PhysicalObject","Mammals",NA,NA,"Animalia Chordata Mammalia Primates Pitheciidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,"South America, Peru, Pasco, Oxapampa, Neotropics: Puerto Victoria",NA,NA,"4","http://fieldmuseum.org/about/copyright-information",NA,"MALE",NA,NA,NA,"skin,skull",NA,"7505",NA,"not recorded",NA,NA,"2524548",NA,NA,NA,NA,"decimal degrees","monachus","14330","FMNH","mammals-24-sep-2020",NA,NA,NA,NA,"succeded"
"Pithecia monachus","476874582","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",5.695217,-55.218742,"osiic,colmafu,inmafu","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","b4640710-8e03-11d8-b956-b8a03c50a862","b0f5183c-5ed0-47f4-b75f-65e0c1036cb5","US","DWC_ARCHIVE","2021-09-09T23:41:39.384+00:00","2021-09-10T00:26:37.695+00:00",380,"b4640710-8e03-11d8-b956-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC",NA,2136,"Wanica",1922,2,28,"1922-02-28T00:00:00",NA,"2021-09-10T00:26:37.695+00:00","http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:20266","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SR",NA,NA,NA,NA,"Suriname","President and Fellows of Harvard College","MCZ:Mamm:20266",NA,"Migrated as 28-Feb-1922",NA,"Surinam:  Lelydorp","Mamm","476874582","MCZ:Mamm:20266",NA,"Thomas E. Penard","20266",NA,"MCZ",NA,NA,"[no agent data]",NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,NA,"sex: unknown",NA,NA,"SOUTH_AMERICA","1cfca87c-083e-4d67-8e60-cb7d311f6058","b4640710-8e03-11d8-b956-b8a03c50a862",NA,NA,"Lelydorp","en","PhysicalObject",NA,1,NA,"Animalia Chordata Mammalia Primates Cebidae Pithecia monachus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"2c3695ff-a712-4a47-8665-f313dc0a1a5d","ICZN","South America: Suriname: Wanica",NA,"verified by MCZ collection","0",NA,NA,NA,"{\"sex\":\"unknown\"}",NA,NA,"skull (dry); skin (dry)",NA,NA,"Jeremy Kisala","GEOLocate","decimal degrees",NA,NA,NA,NA,NA,"GEOLocate",NA,NA,NA,"Museum of Comparative Zoology, Harvard University",NA,NA,"unknown",NA,NA,"succeded"
"Pithecia monachus","476875031","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",5.695217,-55.218742,"osiic,colmafu,inmafu","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","b4640710-8e03-11d8-b956-b8a03c50a862","b0f5183c-5ed0-47f4-b75f-65e0c1036cb5","US","DWC_ARCHIVE","2021-09-09T23:41:39.384+00:00","2021-09-10T00:27:33.558+00:00",380,"b4640710-8e03-11d8-b956-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC",NA,2136,"Wanica",1922,2,20,"1922-02-20T00:00:00",NA,"2021-09-10T00:27:33.558+00:00","http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:20258","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SR",NA,NA,NA,NA,"Suriname","President and Fellows of Harvard College","MCZ:Mamm:20258",NA,"Migrated as 20-Feb-1922",NA,"Surinam, Lely dorp","Mamm","476875031","MCZ:Mamm:20258",NA,"Thomas E. Penard","20258",NA,"MCZ",NA,NA,"[no agent data]",NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,NA,"sex: male",NA,NA,"SOUTH_AMERICA","1cfca87c-083e-4d67-8e60-cb7d311f6058","b4640710-8e03-11d8-b956-b8a03c50a862",NA,NA,"Lelydorp","en","PhysicalObject",NA,1,NA,"Animalia Chordata Mammalia Primates Cebidae Pithecia monachus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"2c3695ff-a712-4a47-8665-f313dc0a1a5d","ICZN","South America: Suriname: Wanica",NA,"verified by MCZ collection","0",NA,NA,"MALE","{\"sex\":\"male\"}",NA,NA,"skin (dry)",NA,NA,"Jeremy Kisala","GEOLocate","decimal degrees",NA,NA,NA,NA,NA,"GEOLocate",NA,NA,NA,"Museum of Comparative Zoology, Harvard University",NA,NA,"unknown",NA,NA,"succeded"
"Pithecia monachus","476874581","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",5.695217,-55.218742,"osiic,colmafu,inmafu","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","b4640710-8e03-11d8-b956-b8a03c50a862","b0f5183c-5ed0-47f4-b75f-65e0c1036cb5","US","DWC_ARCHIVE","2021-09-09T23:41:39.384+00:00","2021-09-10T00:28:32.009+00:00",380,"b4640710-8e03-11d8-b956-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC",NA,2136,"Wanica",1922,3,6,"1922-03-06T00:00:00",NA,"2021-09-10T00:28:32.009+00:00","http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:20265","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SR",NA,NA,NA,NA,"Suriname","President and Fellows of Harvard College","MCZ:Mamm:20265",NA,"Migrated as 06-Mar-1922",NA,"Surinam:  Lelydorp","Mamm","476874581","MCZ:Mamm:20265",NA,"Thomas E. Penard","20265",NA,"MCZ",NA,NA,"[no agent data]",NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,NA,"sex: male",NA,NA,"SOUTH_AMERICA","1cfca87c-083e-4d67-8e60-cb7d311f6058","b4640710-8e03-11d8-b956-b8a03c50a862",NA,NA,"Lelydorp","en","PhysicalObject",NA,1,NA,"Animalia Chordata Mammalia Primates Cebidae Pithecia monachus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"2c3695ff-a712-4a47-8665-f313dc0a1a5d","ICZN","South America: Suriname: Wanica",NA,"verified by MCZ collection","0",NA,NA,"MALE","{\"sex\":\"male\"}",NA,NA,"skull (dry); skin (dry)",NA,NA,"Jeremy Kisala","GEOLocate","decimal degrees",NA,NA,NA,NA,NA,"GEOLocate",NA,NA,NA,"Museum of Comparative Zoology, Harvard University",NA,NA,"unknown",NA,NA,"succeded"
"Pithecia monachus","665913505","Pithecia monachus monachus",-9.9,-74.966667,"cdround,gass84,colmafu,inmafu","41fc5c40-5e81-496f-9733-6b5681b3b7a5","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","US","DWC_ARCHIVE","2021-03-28T07:21:58.756+00:00","2021-03-30T10:22:13.063+00:00",195,"7b8aff00-a9f8-11d8-944b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",7261999,1,44,359,798,5486,2436370,2436375,7261999,"Pithecia monachus monachus","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SUBSPECIES","ACCEPTED",NA,NA,NA,"Pasco",1922,11,23,"1922-11-23T00:00:00",NA,"2021-03-30T10:22:13.063+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE",NA,NA,NA,NA,"Peru","The Field Museum of Natural History","ad8b6a28-e16f-4c6c-b7d6-e9ac4002f51b",NA,NA,NA,NA,"Mammals","665913505","ad8b6a28-e16f-4c6c-b7d6-e9ac4002f51b",NA,"H. Brassler","25323",NA,"FMNH",NA,NA,NA,NA,"Pithecia monachus monachus","none","none",NA,NA,NA,100,NA,"SOUTH_AMERICA","e71f36f1-e271-4720-a604-3c5a1418e7aa","FMNH",NA,"Oxapampa","Puerto Victoria","en","PhysicalObject","Mammals",NA,NA,"Animalia Chordata Mammalia Primates Pitheciidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba",NA,"South America, Peru, Pasco, Oxapampa, Neotropics: Puerto Victoria",NA,NA,"23","http://fieldmuseum.org/about/copyright-information",NA,"FEMALE",NA,NA,NA,"skin,skull",NA,"7551",NA,"not recorded",NA,NA,"2524549",NA,NA,NA,NA,"decimal degrees","monachus","3471","FMNH","mammals-24-sep-2020",NA,NA,NA,NA,"succeded"
"Pithecia monachus","476813338","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",5.829003,-55.162338,"osiic,colmafu,inmafu","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","b4640710-8e03-11d8-b956-b8a03c50a862","b0f5183c-5ed0-47f4-b75f-65e0c1036cb5","US","DWC_ARCHIVE","2021-09-09T23:41:39.384+00:00","2021-09-10T00:27:43.630+00:00",380,"b4640710-8e03-11d8-b956-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC",NA,16845,NA,1921,12,6,"1921-12-06T00:00:00",NA,"2021-09-10T00:27:43.630+00:00","http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:19753","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","SR",NA,NA,NA,NA,"Suriname","President and Fellows of Harvard College","MCZ:Mamm:19753",NA,"Migrated as 06-Dec-1921",NA,"Surinam, near Paramaribo","Mamm","476813338","MCZ:Mamm:19753",NA,"Thomas E. Penard","19753",NA,"MCZ",NA,NA,"[no agent data]",NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,NA,"sex: female",NA,NA,"SOUTH_AMERICA","1cfca87c-083e-4d67-8e60-cb7d311f6058","b4640710-8e03-11d8-b956-b8a03c50a862",NA,NA,"near Paramaribo","en","PhysicalObject",NA,1,NA,"Animalia Chordata Mammalia Primates Cebidae Pithecia monachus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"2c3695ff-a712-4a47-8665-f313dc0a1a5d","ICZN","South America: Suriname",NA,"verified by MCZ collection","0",NA,NA,"FEMALE","{\"sex\":\"female\"}",NA,NA,"skin (dry)",NA,NA,"Madeleine Mullon","GEOLocate","decimal degrees",NA,NA,NA,NA,NA,"GEOLocate",NA,NA,NA,"Museum of Comparative Zoology, Harvard University",NA,"http://vocab.getty.edu/tgn/7015386","unknown","Based off location of Paramaribo, Suriname",NA,"succeded"
"Pithecia monachus","476856096","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",-3.113333,-60.025278,"osiic,colmafu,inmafu","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","b4640710-8e03-11d8-b956-b8a03c50a862","b0f5183c-5ed0-47f4-b75f-65e0c1036cb5","US","DWC_ARCHIVE","2021-09-09T23:41:39.384+00:00","2021-09-10T00:26:29.667+00:00",380,"b4640710-8e03-11d8-b956-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC",NA,301,NA,1865,1,1,"1865-01-01T00:00:00",NA,"2021-09-10T00:26:29.667+00:00","http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:1438","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BR",NA,NA,NA,NA,"Brazil","President and Fellows of Harvard College","MCZ:Mamm:1438",NA,"1865",NA,"Manaos, Brazil","Mamm","476856096","MCZ:Mamm:1438",NA,"Newton Dexter","1438",NA,"MCZ",NA,NA,"[no agent data]",NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,NA,"sex: unknown",NA,NA,"SOUTH_AMERICA","1cfca87c-083e-4d67-8e60-cb7d311f6058","b4640710-8e03-11d8-b956-b8a03c50a862",NA,NA,"Manaos","en","PhysicalObject",NA,1,NA,"Animalia Chordata Mammalia Primates Cebidae Pithecia monachus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"2c3695ff-a712-4a47-8665-f313dc0a1a5d","ICZN","South America: Brazil",NA,"unverified","0",NA,NA,NA,"{\"sex\":\"unknown\"}",NA,NA,"skin (mounted)",NA,NA,"Brendan Haley","GEOLocate","decimal degrees",NA,NA,NA,NA,NA,"GEOLocate batch georeferencing, 2018-11-28","See Thayer Expedition site data by Horacio Higuchi - 1989.",NA,NA,"Museum of Comparative Zoology, Harvard University",NA,NA,"unknown","[UNDER REVIEW; GEOLOCATE_SCORE: 81; GEOLOCATE_PRECISION: High; GEOLOCATE_NUMRESULTS: 1]",NA,"succeded"
"Pithecia monachus","476848331","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",-1.648616,-78.400879,"osiic,colmafu,inmafu","4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","b4640710-8e03-11d8-b956-b8a03c50a862","b0f5183c-5ed0-47f4-b75f-65e0c1036cb5","US","DWC_ARCHIVE","2021-09-09T23:41:39.384+00:00","2021-09-10T00:26:14.266+00:00",380,"b4640710-8e03-11d8-b956-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC",NA,388466,NA,1834,1,1,"1834-01-01T00:00:00",NA,"2021-09-10T00:26:14.266+00:00","http://mczbase.mcz.harvard.edu/guid/MCZ:Mamm:6456","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC",NA,NA,NA,NA,"Ecuador","President and Fellows of Harvard College","MCZ:Mamm:6456",NA,"[no verbatim date data]",NA,"Ecuador","Mamm","476848331","MCZ:Mamm:6456",NA,"Henry Augustus Ward","6456",NA,"MCZ",NA,NA,"[no agent data]",NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,"See catalog for \"Remarks. stolen while out on loan early 1980\"","sex: unknown",NA,NA,"SOUTH_AMERICA","1cfca87c-083e-4d67-8e60-cb7d311f6058","b4640710-8e03-11d8-b956-b8a03c50a862",NA,NA,"[no specific locality data]","en","PhysicalObject",NA,1,NA,"Animalia Chordata Mammalia Primates Cebidae Pithecia monachus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"2c3695ff-a712-4a47-8665-f313dc0a1a5d","ICZN","South America: Ecuador",NA,"unverified","0",NA,NA,NA,"{\"sex\":\"unknown\"}",NA,NA,"skin (mounted)",NA,NA,"Taylor Tai","GEOLocate","decimal degrees",NA,NA,NA,NA,NA,"GEOLocate",NA,NA,NA,"Museum of Comparative Zoology, Harvard University",NA,"http://vocab.getty.edu/tgn/1000051","unknown",NA,NA,"succeded"
"Pithecia monachus","2432518094","Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)",-4.2525,-69.938056,"osiic,inmano","009a76f6-0960-4a56-a116-63991e6bb037","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","NL","DWC_ARCHIVE","2021-09-04T17:28:36.290+00:00","2021-09-04T17:30:52.165+00:00",202,"396d5f30-dea9-11db-8ab4-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2436375,1,44,359,798,5486,2436370,2436375,2436375,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","Animalia","Chordata","Primates","Pitheciidae","Pithecia","Pithecia monachus","Pithecia","monachus","SPECIES","ACCEPTED","LC",NA,NA,NA,1820,1,9,"1820-01-09T00:00:00","2021-05-01T00:00:00.000+00:00","2021-09-04T17:30:52.165+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BR",NA,NA,NA,NA,"Brazil","Naturalis Biodiversity Center","RMNH.MAM.39096@CRS",NA,"[9-14 January 1820]",NA,NA,"Mammalia","2432518094","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.MAM.39096",NA,"Spix J.B. von","RMNH.MAM.39096",NA,NA,NA,NA,NA,NA,"Pithecia monachus (É.Geoffroy Saint-Hilaire, 1812)","none","none",NA,NA,NA,NA,NA,NA,NA,"Naturalis Biodiversity Center",NA,NA,"Tabatinga",NA,NA,NA,1,NA,"Pitheciidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICZN",NA,NA,NA,NA,NA,NA,"MALE",NA,NA,NA,"mounted skin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","succeded"
