"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","infraspecificEpithet","informationWithheld","occurrenceRemarks","individualCount","lifeStage","continent","vernacularName","locality","higherClassification","identifiedByIDs.type","identifiedByIDs.value","projectId","elevation","elevationAccuracy","organismQuantity","organismQuantityType","http...rs.tdwg.org.dwc.terms.organismQuantity","habitat","institutionID","samplingEffort","county","language","type","taxonRemarks","http...rs.tdwg.org.dwc.terms.organismQuantityType","nomenclaturalCode","georeferencedBy","endDayOfYear","georeferenceVerificationStatus","verbatimSRS","verbatimCoordinateSystem","pointRadiusSpatialFit","footprintSRS","locationID","startDayOfYear","footprintSpatialFit","samplingProtocol","recordedByIDs.type","recordedByIDs.value","municipality","locationRemarks","collectionID","originalNameUsage","sex","download"
"Saguinus graellsi","2596058953","Saguinus nigricollis (Spix, 1823)",-0.948188,-77.862865,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:19:52.879+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436477,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SPECIES","SYNONYM","LC","2020-02-05T19:41:41",65,"Napo",2020,2,5,"2020-02-05T14:40:07","2020-03-23T21:47:02.000+00:00","2021-09-08T00:19:52.879+00:00","https://www.inaturalist.org/observations/38336510","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","miguelaporta","38336510","miguelaporta","Wed Feb 05 2020 14:40:07 GMT-0500 (GMT-5)","iNaturalist research-grade observations","Tena, Napo, EC","Observations","2596058953","https://www.inaturalist.org/observations/38336510","43386","miguelaporta","38336510","https://www.inaturalist.org/observations/38336510","iNaturalist","© miguelaporta some rights reserved","19:40:07Z","miguelaporta","86034836","Saguinus nigricollis (Spix, 1823)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Saguinus graellsi","2980775680","Saguinus nigricollis graellsi (Jiménez de la Espada, 1870)",-0.642703,-77.63804,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:44:26.442+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5786442,1,44,359,798,9620,5428933,8628111,9147205,"Leontocebus nigricollis graellsi (Jiménez de la Espada, 1870)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SUBSPECIES","SYNONYM","NT","2020-10-31T08:05:49",31450,"Napo",2020,3,3,"2020-03-03T10:54:00","2020-10-31T21:36:46.000+00:00","2021-09-07T23:44:26.442+00:00","https://www.inaturalist.org/observations/63862289","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","kmilligan","63862289","kmilligan","2020/03/03 10:54 AM PST","iNaturalist research-grade observations","Napo, EC","Observations","2980775680","https://www.inaturalist.org/observations/63862289","147827","kmilligan","63862289","https://www.inaturalist.org/observations/63862289","iNaturalist","© kmilligan some rights reserved","18:54:00Z","Michal Sloviak","139360647","Saguinus nigricollis graellsi (Jiménez de la Espada, 1870)","graellsi","Coordinate uncertainty increased to 31450m to protect threatened taxon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Saguinus graellsi","2883134153","Saguinus nigricollis nigricollis",-4.196181,-69.92251,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:33:02.682+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",4266878,1,44,359,798,9620,5428933,8628111,8993021,"Leontocebus nigricollis nigricollis","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SUBSPECIES","SYNONYM","LC","2020-10-06T11:38:26",244,"Amazonas",2020,9,25,"2020-09-25T07:32:00","2020-10-10T07:48:41.000+00:00","2021-09-07T23:33:02.682+00:00","https://www.inaturalist.org/observations/61738113","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","BR","none","none","Brazil","crax","61738113","crax","2020/09/25 7:32 AM HST","iNaturalist research-grade observations","Tabatinga - AM, 69640-000, Brasil","Observations","2883134153","https://www.inaturalist.org/observations/61738113","147826","crax","61738113","https://www.inaturalist.org/observations/61738113","iNaturalist","© crax some rights reserved","17:32:00Z","crax","134882903","Saguinus nigricollis nigricollis","nigricollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Saguinus graellsi","2898488984","Saguinus nigricollis (Spix, 1823)",-0.747069,-77.44359,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:32:56.254+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436477,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SPECIES","SYNONYM","LC","2020-10-12T13:47:40",4093,"Orellana",2020,10,10,"2020-10-10T08:45:00","2020-10-14T19:30:45.000+00:00","2021-09-07T23:32:56.254+00:00","https://www.inaturalist.org/observations/62396336","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","Diego Naranjo","62396336","diego_naranjo","2020/10/10 8:45 AM -0500","iNaturalist research-grade observations","Loreto, Ecuador","Observations","2898488984","https://www.inaturalist.org/observations/62396336","43386","Diego Naranjo","62396336","https://www.inaturalist.org/observations/62396336","iNaturalist","© Diego Naranjo some rights reserved","13:45:00Z","Diego Naranjo","136032431","Saguinus nigricollis (Spix, 1823)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Saguinus graellsi","2963824763","Saguinus nigricollis (Spix, 1823)",-0.704623,-77.809935,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:45:53.360+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436477,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SPECIES","SYNONYM","LC","2020-10-25T01:44:00",242,"Napo",2020,10,20,"2020-10-20T11:07:58","2020-10-25T20:13:31.000+00:00","2021-09-07T23:45:53.360+00:00","https://www.inaturalist.org/observations/63447189","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","Nelson Apolo","63447189","ecuadornaturetours","2020-10-20 11:07:58 AM GMT-05:00","iNaturalist research-grade observations","Wayra reserve","Observations","2963824763","https://www.inaturalist.org/observations/63447189","43386","Nelson Apolo","63447189","https://www.inaturalist.org/observations/63447189","iNaturalist","© Nelson Apolo some rights reserved","16:07:58Z","Nelson Apolo","138332706","Saguinus nigricollis (Spix, 1823)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Saguinus graellsi","2984529511","Saguinus nigricollis (Spix, 1823)",-0.704792,-77.810774,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:32:56.599+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436477,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SPECIES","SYNONYM","LC","2020-10-20T19:50:26",154,"Napo",2020,10,17,"2020-10-17T09:04:00","2020-11-10T15:09:35.000+00:00","2021-09-07T23:32:56.599+00:00","https://www.inaturalist.org/observations/63114756","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","Jimmy Velasteguí","63114756","jimmydavidvg6","2020/10/17 9:04 AM -0500","iNaturalist research-grade observations","Cantón Archidona, Ecuador","Observations","2984529511","https://www.inaturalist.org/observations/63114756","43386","Jimmy Velasteguí","63114756","https://www.inaturalist.org/observations/63114756","iNaturalist","© Jimmy Velasteguí some rights reserved","14:04:00Z","Jimmy Velasteguí","137567728","Saguinus nigricollis (Spix, 1823)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Saguinus graellsi","3031890314","Saguinus nigricollis graellsi (Jiménez de la Espada, 1870)",-0.140421,-77.492081,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:33:20.377+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5786442,1,44,359,798,9620,5428933,8628111,9147205,"Leontocebus nigricollis graellsi (Jiménez de la Espada, 1870)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SUBSPECIES","SYNONYM","NT","2021-01-09T13:59:38",31451,"Napo",2020,12,30,"2020-12-30T09:17:16","2021-01-09T22:02:53.000+00:00","2021-09-07T23:33:20.377+00:00","https://www.inaturalist.org/observations/67793108","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","Vanesa Cruz Jumbo","67793108","vkcruzjumbo","Wed Dec 30 2020 09:17:16 GMT-0500 (GMT-5)","iNaturalist research-grade observations","Ecuador","Observations","3031890314","https://www.inaturalist.org/observations/67793108","147827","Vanesa Cruz Jumbo","67793108","https://www.inaturalist.org/observations/67793108","iNaturalist","© Vanesa Cruz Jumbo some rights reserved","14:17:16Z","Vanesa Cruz Jumbo","149783373","Saguinus nigricollis graellsi (Jiménez de la Espada, 1870)","graellsi","Coordinate uncertainty increased to 31451m to protect threatened taxon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Saguinus graellsi","3301973499","Saguinus nigricollis (Spix, 1823)",-0.415555,-76.628626,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:49:53.870+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436477,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SPECIES","SYNONYM","LC","2021-03-22T19:08:14",31,"Sucumbios",2020,12,12,"2020-12-12T17:06:00","2021-06-01T16:27:12.000+00:00","2021-09-07T23:49:53.870+00:00","https://www.inaturalist.org/observations/71816525","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","Ronny Matamoros","71816525","ronnymatamoros","2020/12/12 5:06 PM -0500","iNaturalist research-grade observations","Limoncocha, Ecuador","Observations","3301973499","https://www.inaturalist.org/observations/71816525","43386","Ronny Matamoros","71816525","https://www.inaturalist.org/observations/71816525","iNaturalist","© Ronny Matamoros some rights reserved","22:06:00Z","Ronny Matamoros","160894214","Saguinus nigricollis (Spix, 1823)",NA,NA,"Visto en Limoncocha, amazonía ecuatoriana, sobre los 250 msnm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Saguinus graellsi","2283071994","Saguinus nigricollis (Spix, 1823)",-3.7702,-70.38306,"","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:30:35.627+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436477,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SPECIES","SYNONYM","LC","2019-06-29T23:03:18",803,"Amazonas",2019,1,19,"2019-01-19T12:01:00","2019-06-30T17:08:15.000+00:00","2021-09-07T23:30:35.627+00:00","https://www.inaturalist.org/observations/27885512","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","vireolanius","27885512","vireolanius","2019/01/19 12:01 PM PST","iNaturalist research-grade observations","puerto nariño, colombia","Observations","2283071994","https://www.inaturalist.org/observations/27885512","43386","vireolanius","27885512","https://www.inaturalist.org/observations/27885512","iNaturalist","© vireolanius some rights reserved","20:01:00Z","cstobie","60775181","Saguinus nigricollis (Spix, 1823)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Saguinus graellsi","2283074759","Saguinus nigricollis (Spix, 1823)",-3.7702,-70.38306,"","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:30:17.800+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436477,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SPECIES","SYNONYM","LC","2019-06-29T23:02:06",803,"Amazonas",2019,1,19,"2019-01-19T12:02:00","2019-06-30T14:57:29.000+00:00","2021-09-07T23:30:17.800+00:00","https://www.inaturalist.org/observations/27885514","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","vireolanius","27885514","vireolanius","2019/01/19 12:02 PM PST","iNaturalist research-grade observations","puerto nariño, colombia","Observations","2283074759","https://www.inaturalist.org/observations/27885514","43386","vireolanius","27885514","https://www.inaturalist.org/observations/27885514","iNaturalist","© vireolanius some rights reserved","20:02:00Z","cstobie","60775104","Saguinus nigricollis (Spix, 1823)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Saguinus graellsi","2234736487","Saguinus nigricollis (Spix, 1823)",-0.195112,-76.103228,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:20:11.207+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436477,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SPECIES","SYNONYM","LC",NA,31451,"Sucumbios",2019,2,20,"2019-02-20T16:16:00","2019-06-19T01:49:30.000+00:00","2021-09-08T00:20:11.207+00:00","https://www.inaturalist.org/observations/21113155","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","Damon Tighe","21113155","damontighe","2019/02/20 4:16 PM PST","iNaturalist research-grade observations","Sucumbios, EC","Observations","2234736487","https://www.inaturalist.org/observations/21113155","43386","Damon Tighe","21113155","https://www.inaturalist.org/observations/21113155","iNaturalist","© Damon Tighe some rights reserved","00:16:00Z",NA,NA,"Saguinus nigricollis (Spix, 1823)",NA,"Coordinate uncertainty increased to 31451m to protect threatened taxon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Saguinus graellsi","2283039407","Saguinus nigricollis (Spix, 1823)",-0.682628,-77.602781,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:30:33.150+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436477,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SPECIES","SYNONYM","LC","2019-06-24T21:23:22",NA,"Napo",2019,2,28,"2019-02-28T16:04:00","2019-07-03T13:10:19.000+00:00","2021-09-07T23:30:33.150+00:00","https://www.inaturalist.org/observations/27592702","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","Eric Carpenter","27592702","ecarpe","2019/02/28 4:04 PM CST","iNaturalist research-grade observations","Archidona, Napo, Ecuador","Observations","2283039407","https://www.inaturalist.org/observations/27592702","43386","Eric Carpenter","27592702","https://www.inaturalist.org/observations/27592702","iNaturalist","© Eric Carpenter some rights reserved","22:04:00Z","Eric Carpenter","60131731","Saguinus nigricollis (Spix, 1823)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Saguinus graellsi","2840844468","Saguinus nigricollis (Spix, 1823)",-0.010858,-76.179099,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:29:23.608+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436477,1,44,359,798,9620,5428933,8628111,8628111,"Leontocebus nigricollis (Spix, 1823)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SPECIES","SYNONYM","LC",NA,100,NA,2019,2,22,"2019-02-22T00:00:00","2019-02-26T00:00:00.000+00:00","2021-08-30T10:29:23.608+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.168040108","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","Stichting Natuurinformatie","168040108@OBS",NA,NA,NA,NA,"Observations","2840844468","https://observation.org/observation/168040108",NA,NA,"OBS.168040108",NA,NA,NA,NA,NA,NA,"Saguinus nigricollis (Spix, 1823)",NA,NA,NA,3,"Unknown","SOUTH_AMERICA","Black Mantle Tamarin","Ecuador - Reserva Faunística Cuyabeno","Animalia|CALLITRICHIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Saguinus graellsi","2234791286","Saguinus nigricollis graellsi (Jiménez de la Espada, 1870)",-0.744155,-77.636804,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:30:28.726+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5786442,1,44,359,798,9620,5428933,8628111,9147205,"Leontocebus nigricollis graellsi (Jiménez de la Espada, 1870)","Animalia","Chordata","Primates","Callitrichidae","Leontocebus","Leontocebus nigricollis","Saguinus","nigricollis","SUBSPECIES","SYNONYM","NT","2019-06-19T01:44:35",31450,"Napo",2019,3,17,"2019-03-17T05:29:43","2019-06-19T03:43:17.000+00:00","2021-09-07T23:30:28.726+00:00","https://www.inaturalist.org/observations/21636917","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","EC","none","none","Ecuador","debaraj","21636917","debaraj","Sun Mar 17 2019 05:29:43 GMT-0700 (PDT)","iNaturalist research-grade observations","Napo, EC","Observations","2234791286","https://www.inaturalist.org/observations/21636917","147827","debaraj","21636917","https://www.inaturalist.org/observations/21636917","iNaturalist","© debaraj some rights reserved","12:29:43Z","Jane Widness","59416159","Saguinus nigricollis graellsi (Jiménez de la Espada, 1870)","graellsi","Coordinate uncertainty increased to 31450m to protect threatened taxon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
