"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","sex","lifeStage","identificationRemarks","occurrenceRemarks","individualCount","continent","vernacularName","locality","higherClassification","projectId","programmeAcronym","elevation","organismQuantity","organismQuantityType","eventID","http...rs.tdwg.org.dwc.terms.organismQuantity","habitat","institutionID","county","municipality","language","type","http...rs.tdwg.org.dwc.terms.organismQuantityType","verbatimElevation","verbatimSRS","verbatimCoordinateSystem","previousIdentifications","datasetID","samplingProtocol","elevationAccuracy","samplingEffort","eventRemarks","identificationReferences","recordNumber","nomenclaturalCode","georeferencedBy","locationID","waterBody","gadm","informationWithheld","infraspecificEpithet","verbatimDepth","endDayOfYear","georeferenceVerificationStatus","pointRadiusSpatialFit","footprintSRS","startDayOfYear","footprintSpatialFit","parentEventID","ownerInstitutionCode","preparations","otherCatalogNumbers","locationRemarks","sampleSizeUnit","sampleSizeValue","http...rs.tdwg.org.dwc.terms.sampleSizeValue","http...rs.tdwg.org.dwc.terms.sampleSizeUnit","footprintWKT","locationAccordingTo","fieldNotes","georeferenceSources","verbatimTaxonRank","organismID","download"
"Alouatta seniculus","2826274280","Alouatta seniculus (Linnaeus, 1766)",4.771012,-75.622587,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:06:09.096+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2020-07-27T01:13:15",263,"Risaralda",2020,2,11,"2020-02-11T07:52:31","2020-07-27T03:14:03.000+00:00","2021-09-08T00:06:09.096+00:00","https://www.inaturalist.org/observations/54474206","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","westerntanager","54474206","westerntanager","2020-02-11 7:52:31 AM EST","iNaturalist research-grade observations","Santa Rosa de Cabal, Risaralda, Colombia","Observations","2826274280","https://www.inaturalist.org/observations/54474206","566513","westerntanager","54474206","https://www.inaturalist.org/observations/54474206","iNaturalist","© westerntanager some rights reserved","12:52:31Z","westerntanager","119830384","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","2838777052","Alouatta seniculus (Linnaeus, 1766)",-12.609132,-69.040683,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:28:11.409+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC",NA,100,NA,2020,2,23,"2020-02-23T00:00:00","2020-03-15T00:00:00.000+00:00","2021-08-30T10:28:11.409+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.186564891","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE","none","none","Peru","Stichting Natuurinformatie","186564891@OBS",NA,NA,NA,NA,"Observations","2838777052","https://observation.org/observation/186564891",NA,NA,"OBS.186564891",NA,NA,NA,NA,NA,NA,"Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,"Unknown",NA,NA,8,"SOUTH_AMERICA","Red Howler Monkey","Peru - Tambopata","Animalia|SPIDER_MONKEYS_ATELIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"seen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","3044841918","Alouatta seniculus (Linnaeus, 1766)",10.929285,-74.998554,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:33:25.925+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2021-02-22T04:10:17",300,"Atlántico",2020,2,27,"2020-02-27T10:42:00","2021-02-24T13:22:40.000+00:00","2021-09-07T23:33:25.925+00:00","https://www.inaturalist.org/observations/69968694","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Maria José Rodriguez A.","69968694","mariajrodriguez","2020/02/27 10:42 AM -0500","iNaturalist research-grade observations","Tubará, Atlántico, Colombia","Observations","3044841918","https://www.inaturalist.org/observations/69968694","566513","Maria José Rodriguez A.","69968694","https://www.inaturalist.org/observations/69968694","iNaturalist","© Maria José Rodriguez A. some rights reserved","15:42:00Z","Maria José Rodriguez A.","156036646","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","3058727736","Alouatta seniculus (Linnaeus, 1766)",10.928219,-74.996752,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:04:34.047+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2021-02-22T04:10:16",932,"Atlántico",2020,2,27,"2020-02-27T10:42:00","2021-03-01T20:05:40.000+00:00","2021-09-08T00:04:34.047+00:00","https://www.inaturalist.org/observations/69968692","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Maria José Rodriguez A.","69968692","mariajrodriguez","2020/02/27 10:42 AM -0500","iNaturalist research-grade observations","Tubará, Atlántico, Colombia","Observations","3058727736","https://www.inaturalist.org/observations/69968692","566513","Maria José Rodriguez A.","69968692","https://www.inaturalist.org/observations/69968692","iNaturalist","© Maria José Rodriguez A. some rights reserved","15:42:00Z","Maria José Rodriguez A.","156036644","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","2596336857","Alouatta seniculus (Linnaeus, 1766)",10.487,-74.797,"","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:07:03.474+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2020-03-31T03:47:59",NA,"Magdalena",2020,3,30,"2020-03-30T11:20:00","2020-03-31T16:27:10.000+00:00","2021-09-08T00:07:03.474+00:00","https://www.inaturalist.org/observations/41049367","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","rhmercado","41049367","rhmercado","2020/03/30 11:20 AM -0500","iNaturalist research-grade observations","Salamina, Magdalena, Colombia","Observations","2596336857","https://www.inaturalist.org/observations/41049367","566513","rhmercado","41049367","https://www.inaturalist.org/observations/41049367","iNaturalist","© rhmercado some rights reserved","16:20:00Z","José Valério","92895672","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","2597842851","Alouatta seniculus (Linnaeus, 1766)",4.741554,-75.597068,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:03:09.562+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2020-03-08T01:22:05",465,"Risaralda",2020,3,7,"2020-03-07T07:36:31","2020-04-08T16:08:04.000+00:00","2021-09-08T00:03:09.562+00:00","https://www.inaturalist.org/observations/39672693","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","María Girleza Ramírez González, Parques Nacionales Naturales de Colombia-SFF Otún Quimbaya","39672693","mariagirleza","2020-03-07 7:36:31 AM GMT-05:00","iNaturalist research-grade observations","Pereira, Risaralda, Colombia","Observations","2597842851","https://www.inaturalist.org/observations/39672693","566513","María Girleza Ramírez González, Parques Nacionales Naturales de Colombia-SFF Otún Quimbaya","39672693","https://www.inaturalist.org/observations/39672693","iNaturalist","© María Girleza Ramírez González, Parques Nacionales Naturales de Colombia-SFF Otún Quimbaya some rights reserved","12:36:31Z","Andrés Nicolás Ramírez","89626736","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,"(Posición: Mono aullador rojo. Alouatta seniculus)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","2603313424","Alouatta seniculus (Linnaeus, 1766)",8.593103,-76.133299,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:20:23.625+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2020-04-12T21:05:39",31,"Córdoba",2020,3,21,"2020-03-21T15:55:00","2020-04-22T18:52:14.000+00:00","2021-09-08T00:20:23.625+00:00","https://www.inaturalist.org/observations/42033085","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Juan Pablo Chica Vargas","42033085","jchica-vargas","2020/03/21 3:55 PM -0500","iNaturalist research-grade observations","Montería, Cordoba, Colombia","Observations","2603313424","https://www.inaturalist.org/observations/42033085","566513","Juan Pablo Chica Vargas","42033085","https://www.inaturalist.org/observations/42033085","iNaturalist","© Juan Pablo Chica Vargas some rights reserved","20:55:00Z","Oswaldo Hernández","95108792","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,"12 individuos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","2603346564","Alouatta seniculus (Linnaeus, 1766)",4.91545,-72.379002,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:31:06.186+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2020-04-13T16:15:32",441,"Casanare",2020,3,30,"2020-03-30T11:11:00","2020-04-27T16:43:52.000+00:00","2021-09-07T23:31:06.186+00:00","https://www.inaturalist.org/observations/42096994","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Mery Barrera","42096994","meryb","2020/03/30 11:11 AM -0500","iNaturalist research-grade observations","Maní, Casanare, Colombia","Observations","2603346564","https://www.inaturalist.org/observations/42096994","566513","Mery Barrera","42096994","https://www.inaturalist.org/observations/42096994","iNaturalist","© Mery Barrera some rights reserved","16:11:00Z","Mery Barrera","95258272","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","2610944378","Alouatta seniculus (Linnaeus, 1766)",11.23524,-74.054741,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:31:34.885+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2020-04-08T21:54:39",31,"Magdalena",2020,3,15,"2020-03-15T16:05:00","2020-04-27T18:53:52.000+00:00","2021-09-07T23:31:34.885+00:00","https://www.inaturalist.org/observations/41717693","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","forajido","41717693","forajido","2020/03/15 4:05 PM -0500","iNaturalist research-grade observations","Santa Marta, Magdalena, Colombia","Observations","2610944378","https://www.inaturalist.org/observations/41717693","566513","forajido","41717693","https://www.inaturalist.org/observations/41717693","iNaturalist","© forajido some rights reserved","21:05:00Z","forajido","94391010","Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","2835397561","Alouatta seniculus (Linnaeus, 1766)",11.272725,-73.918501,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:27:12.746+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC",NA,10,NA,2020,3,1,"2020-03-01T00:00:00","2020-03-29T00:00:00.000+00:00","2021-08-30T10:27:12.746+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.187456384","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Stichting Natuurinformatie","187456384@OBS",NA,NA,NA,NA,"Observations","2835397561","https://observation.org/observation/187456384",NA,NA,"OBS.187456384",NA,NA,NA,NA,NA,NA,"Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,"Unknown",NA,NA,1,"SOUTH_AMERICA","Red Howler Monkey","Colombia - Magdalena","Animalia|SPIDER_MONKEYS_ATELIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"heard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","2843686706","Alouatta seniculus (Linnaeus, 1766)",-12.660448,-71.345665,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:27:27.716+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC",NA,1000,NA,2020,3,2,"2020-03-02T00:00:00","2020-03-06T00:00:00.000+00:00","2021-08-30T10:27:27.716+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.186149136","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","PE","none","none","Peru","Stichting Natuurinformatie","186149136@OBS",NA,NA,NA,NA,"Observations","2843686706","https://observation.org/observation/186149136",NA,NA,"OBS.186149136",NA,NA,NA,"15:00",NA,NA,"Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,"Unknown",NA,NA,20,"SOUTH_AMERICA","Red Howler Monkey","Peru - Madre de Dios","Animalia|SPIDER_MONKEYS_ATELIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"seen and heard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","2844043604","Alouatta seniculus (Linnaeus, 1766)",11.297979,-73.913455,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:27:43.125+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC",NA,10,NA,2020,3,9,"2020-03-09T00:00:00","2020-03-26T00:00:00.000+00:00","2021-08-30T10:27:43.125+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.187273641","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Stichting Natuurinformatie","187273641@OBS",NA,NA,NA,NA,"Observations","2844043604","https://observation.org/observation/187273641",NA,NA,"OBS.187273641",NA,NA,NA,NA,NA,NA,"Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,"Unknown",NA,NA,10,"SOUTH_AMERICA","Red Howler Monkey","Colombia - Magdalena","Animalia|SPIDER_MONKEYS_ATELIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"heard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Alouatta seniculus","2993433365","Alouatta seniculus (Linnaeus, 1766)",11.3091,-73.94976,"colmano,inmano","f0fcba94-c8bc-43f1-af8e-f5f4fd910d74","e0455781-2311-4b5b-8cc0-421d73e04f1b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-02-26T19:25:43.035+00:00","2021-03-09T09:23:09.034+00:00",15,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",2436648,1,44,359,798,3239607,2436647,2436648,2436648,"Alouatta seniculus (Linnaeus, 1766)","Animalia","Chordata","Primates","Atelidae","Alouatta","Alouatta seniculus","Alouatta","seniculus","SPECIES","ACCEPTED","LC","2020-03-22T00:00:00",NA,"Magdalena",2020,3,12,"2020-03-12T00:00:00",NA,"2021-03-09T09:23:09.034+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"ElBosque:SantaMarta2020-1_Avistamiento-Mamiferos:LeonardoICarvajal000001",NA,NA,"Universidad El Bosque",NA,NA,"2993433365","ElBosque:SantaMarta2020-1_Avistamiento-Mamiferos:LeonardoICarvajal000001",NA,"Leonardo Carvajal Granada",NA,NA,"Universidad El Bosque (El Bosque)",NA,"15:26","Yedir Javier Reyes Castro",NA,"Alouatta seniculus (Linnaeus, 1766)",NA,NA,NA,NA,NA,NA,"Mono de gran tamaño con pelaje rojizo y abundate el cual cubro todo su cuerpo a excepción de su cara desnuda que presenta un color negro, ojos grandes y manddibula pronunciada","Registro fotográfico de mamiferos (Clase: Mammalia) para el mes de marzo de 2020 en el bosque seco tropical en la vereda El Trompito y en la zona de amortiguación del PNN Tayrona, Santa Marta, Magdalena, Colombia",NA,"SOUTH_AMERICA","Mono aullador","Castilletes, Sendero caminable en zona de amortiguación del PNN Tayrona",NA,NA,NA,74,1,"Individuo",NA,"1","Bosque Secundario","860.066.789-6","Santa Marta","El Trompito","es","Evento","Individuo",NA,NA,"Grados, minutos, segundos",NA,"ANLA:0198:2016","Registro Fotografico",0,"180 minutos* Persona* Día","Día Soleado","Valderrama, C. y G. Kattan (Eds.). (2006). Plan de manejo del mono aullador rojo (Alouatta seniculus) en la región del SirapEje Cafetero y valle del Cauca. Instituto de Investigación de Recursos Biológicos Alexander von Humboldt y Fundación EcoAndina/WCS Colombia. Bogotá, D. C., Colombia: ARFO Editores e Impresores Ltda.","AvistamientoLeonardoCarvajal000001","ICZN","Leonardo Carvajal Granada","47001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
