"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","informationWithheld","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","identifiedBy","identificationID","name","projectId","programmeAcronym","elevation","continent","organismQuantity","organismQuantityType","eventID","habitat","http...rs.tdwg.org.dwc.terms.organismQuantity","institutionID","municipality","county","locality","language","type","vernacularName","http...rs.tdwg.org.dwc.terms.organismQuantityType","datasetID","samplingProtocol","eventTime","verbatimSRS","verbatimCoordinateSystem","preparations","lifeStage","elevationAccuracy","samplingEffort","otherCatalogNumbers","verbatimTaxonRank","parentEventID","previousIdentifications","occurrenceRemarks","individualCount","georeferencedBy","recordNumber","fieldNumber","taxonRemarks","verbatimElevation","institutionKey","collectionID","sex","georeferencedDate","georeferenceProtocol","georeferenceRemarks","georeferenceSources","collectionKey","locationRemarks","reproductiveCondition","eventRemarks","associatedReferences","originalNameUsage","acceptedNameUsage","disposition","identificationRemarks","georeferenceVerificationStatus","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","gadm","higherGeography","endDayOfYear","startDayOfYear","higherClassification","establishmentMeans","infraspecificEpithet","nomenclaturalCode","bibliographicCitation","accessRights","organismID","ownerInstitutionCode","waterBody","dynamicProperties","download"
"Aotus griseimembra","2423003314","Aotus griseimembra Elliot, 1912",11.081911,-74.156524,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:30:54.009+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU","2019-09-10T15:49:40",31158,"Magdalena",2019,9,4,"2019-09-04T19:58:00","2019-09-10T16:17:08.000+00:00","2021-09-07T23:30:54.009+00:00","https://www.inaturalist.org/observations/32472563","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Rich Kostecke","32472563","rkostecke","Coordinate uncertainty increased to 31158m to protect threatened taxon","2019/09/04 7:58 PM CDT","iNaturalist research-grade observations","Magdalena, CO","Observations","2423003314","https://www.inaturalist.org/observations/32472563","74067","Rich Kostecke","32472563","https://www.inaturalist.org/observations/32472563","iNaturalist","© Rich Kostecke some rights reserved","Rich Kostecke","70362060","Aotus griseimembra Elliot, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:58:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","2851173905","Aotus griseimembra Elliot, 1912",11.119891,-74.1113,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:54:04.824+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU","2020-08-15T20:44:40",31158,"Magdalena",2019,10,19,"2019-10-19T18:41:00","2020-08-16T16:42:11.000+00:00","2021-09-07T23:54:04.824+00:00","https://www.inaturalist.org/observations/56558933","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","blkvulture","56558933","blkvulture","Coordinate uncertainty increased to 31158m to protect threatened taxon","2019/10/19 6:41 PM EDT","iNaturalist research-grade observations","Magdalena, CO","Observations","2851173905","https://www.inaturalist.org/observations/56558933","74067","blkvulture","56558933","https://www.inaturalist.org/observations/56558933","iNaturalist","© blkvulture some rights reserved","blkvulture","124019332","Aotus griseimembra Elliot, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:41:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","2529268411","Aotus griseimembra Elliot, 1912",11.17843,-74.027996,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:31:08.216+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU","2019-12-14T14:50:51",31158,"Magdalena",2019,11,15,"2019-11-15T23:40:00","2019-12-14T15:26:58.000+00:00","2021-09-07T23:31:08.216+00:00","https://www.inaturalist.org/observations/36640683","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Daniel Branch","36640683","danielbranch94","Coordinate uncertainty increased to 31158m to protect threatened taxon","2019/11/15 11:40 PM GMT","iNaturalist research-grade observations","Magdalena, CO","Observations","2529268411","https://www.inaturalist.org/observations/36640683","74067","Daniel Branch","36640683","https://www.inaturalist.org/observations/36640683","iNaturalist","© Daniel Branch some rights reserved","Jane Widness","80581096","Aotus griseimembra Elliot, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23:40:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","2517972251","Aotus griseimembra Elliot, 1912",6.528763,-74.408966,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:44:25.955+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU","2019-12-10T09:48:27",31350,"Santander",2019,12,10,"2019-12-10T02:28:36","2019-12-11T03:49:35.000+00:00","2021-09-07T23:44:25.955+00:00","https://www.inaturalist.org/observations/36524859","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","juan_santana_07","36524859","juan_santana_07","Coordinate uncertainty increased to 31350m to protect threatened taxon","2019-12-10 2:28:36 AM GMT-05:00","iNaturalist research-grade observations","Colombia","Observations","2517972251","https://www.inaturalist.org/observations/36524859","74067","juan_santana_07","36524859","https://www.inaturalist.org/observations/36524859","iNaturalist","© juan_santana_07 some rights reserved","Michele Chiacchio","80217242","Aotus griseimembra Elliot, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07:28:36Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1836604774","Aotus griseimembra Elliot, 1912",11.089911,-74.000215,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:29:30.374+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU","2018-03-10T12:19:39",31158,"Magdalena",2018,2,10,"2018-02-10T19:03:00","2018-08-19T19:48:43.000+00:00","2021-09-07T23:29:30.374+00:00","https://www.inaturalist.org/observations/10161929","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Ken Chamberlain","10161929","kenchamberlain","Coordinate uncertainty increased to 31158m to protect threatened taxon","2018/02/10 7:03 PM PST","iNaturalist research-grade observations","Colombia","Observations","1836604774","https://www.inaturalist.org/observations/10161929","74067","Ken Chamberlain","10161929","https://www.inaturalist.org/observations/10161929","iNaturalist","© Ken Chamberlain some rights reserved","Jane Widness","22536254","Aotus griseimembra Elliot, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03:03:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","3090944875","Aotus griseimembra Elliot, 1912",7.799828,-74.979673,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:06:20.965+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU","2021-04-14T15:09:09",31310,"Antioquia",2018,2,18,"2018-02-18T09:40:00","2021-04-14T17:16:08.000+00:00","2021-09-08T00:06:20.965+00:00","https://www.inaturalist.org/observations/73944389","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Kevin González Gutiérrez","73944389","kevingg2010","Coordinate uncertainty increased to 31310m to protect threatened taxon","2018/02/18 9:40 AM -0500","iNaturalist research-grade observations","Antioquia, CO","Observations","3090944875","https://www.inaturalist.org/observations/73944389","74067","Kevin González Gutiérrez","73944389","https://www.inaturalist.org/observations/73944389","iNaturalist","© Kevin González Gutiérrez some rights reserved","Kevin González Gutiérrez","165464831","Aotus griseimembra Elliot, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14:40:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","2900562755","Aotus griseimembra Elliot, 1912",8.294737,-75.642017,"cdround","1ca5dd25-ba19-4e22-9890-2755c51ecc4b","1a4f4e64-eb3d-42c3-a359-1be3869b3a20","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-07-29T18:40:06.067+00:00","2021-07-29T18:40:17.036+00:00",41,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU",NA,NA,"Córdoba",2018,5,10,"2018-05-10T00:00:00",NA,"2021-07-29T18:40:17.036+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"CerroMatoso:PlanetaRica2018-Mamiferos:004",NA,NA,"2018-05-10/2018-06-05","Inerco Consultoría Colombia LTDA.",NA,NA,"2900562755","CerroMatoso:PlanetaRica2018-Mamiferos:004",NA,"Leidy J. Almario-Vaquiro",NA,NA,"Cerro Matoso S.A (CMSA)",NA,NA,NA,"Aotus griseimembra Elliot, 1912","CESP2019-004","CESP",95.98,"SOUTH_AMERICA",1,"Individuo","PlanetaRica_2018",NA,"1","860.069.378-6",NA,"Planeta Rica","Marañonal","es","Evento",NA,"Individuo","ANLA:00540:2017",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"Aotus griseimembra (Elliot, 1912)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","2611028010","Aotus griseimembra Elliot, 1912",6.953316,-74.314587,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:31:12.875+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU","2020-04-28T17:57:14",31337,"Antioquia",2018,7,11,"2018-07-11T21:38:00","2020-04-29T10:44:35.000+00:00","2021-09-07T23:31:12.875+00:00","https://www.inaturalist.org/observations/44150969","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Sebastián García-R","44150969","sebastian_garcia","Coordinate uncertainty increased to 31337m to protect threatened taxon","2018/07/11 9:38 PM -0500","iNaturalist research-grade observations","Antioquia, CO","Observations","2611028010","https://www.inaturalist.org/observations/44150969","74067","Sebastián García-R","44150969","https://www.inaturalist.org/observations/44150969","iNaturalist","© Sebastián García-R some rights reserved","Sebastián García-R","99128493","Aotus griseimembra Elliot, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02:38:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1901071133","Aotus griseimembra Elliot, 1912",6.314362,-74.077062,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:00:52.698+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU","2018-09-04T20:43:51",31356,"Santander",2018,8,7,"2018-08-07T13:47:17","2019-01-05T08:07:45.000+00:00","2021-09-08T00:00:52.698+00:00","https://www.inaturalist.org/observations/16209963","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","MICHAEL STEVEN VERGARA VIRVIESCAS","16209963","michaelsteven","Coordinate uncertainty increased to 31356m to protect threatened taxon","2018-08-07 1:47:17 p.m. COT","iNaturalist research-grade observations","Santander, CO","Observations","1901071133","https://www.inaturalist.org/observations/16209963","74067","MICHAEL STEVEN VERGARA VIRVIESCAS","16209963","https://www.inaturalist.org/observations/16209963","iNaturalist","© MICHAEL STEVEN VERGARA VIRVIESCAS some rights reserved","Jane Widness","34858776","Aotus griseimembra Elliot, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18:47:17Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mono encontrado en riveras del río Carare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1913688253","Aotus griseimembra Elliot, 1912",7.157058,-73.652136,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:19:47.798+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU","2018-09-17T03:10:30",31331,"Santander",2017,8,10,"2017-08-10T00:00:00","2018-09-17T03:16:48.000+00:00","2021-09-08T00:19:47.798+00:00","https://www.inaturalist.org/observations/16616527","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia","Omar Daniel Leon-Alvarado","16616527","oleon1206","Coordinate uncertainty increased to 31331m to protect threatened taxon","2017/08/10 10:08 PM -05","iNaturalist research-grade observations","Santander, CO","Observations","1913688253","https://www.inaturalist.org/observations/16616527","74067","Omar Daniel Leon-Alvarado","16616527","https://www.inaturalist.org/observations/16616527","iNaturalist","© Omar Daniel Leon-Alvarado some rights reserved","Omar Daniel Leon-Alvarado","35671598","Aotus griseimembra Elliot, 1912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1316534173","Aotus griseimembra Elliot, 1912",6.025648,-74.585141,"cdround,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.010+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU","2016-05-30T00:00:00",NA,"Antioquia",2016,5,30,"2016-05-30T00:00:00",NA,"2021-03-09T12:28:33.010+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"CONSGA:TECA-COCORNA:Primates17",NA,NA,NA,NA,NA,"TECA-COCORNA","1316534173","CONSGA:TECA-COCORNA:Primates17",NA,"Sebastián Mejía","Primates17",NA,"CONSGA",NA,"\"\"\"Sebastián Mejía\"\"\"",NA,"Aotus griseimembra Elliot, 1912",NA,NA,571.035,"SOUTH_AMERICA",NA,NA,NA,"Bosque tierra firme",NA,"900.644.505-6","Puerto Perales","Puerto Triunfo",NA,"es","Evento","Mico de noche",NA,NA,"Recorrido de observación",NA,NA,NA,NA,NA,412.035,"2 km caminando",NA,NA,NA,NA,NA,2,"\"\"\"Sebastián Mejía\"\"\"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1316534187","Aotus griseimembra Elliot, 1912",5.991901,-74.622003,"cdround,colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.011+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU","2016-05-20T00:00:00",NA,"Antioquia",2016,5,20,"2016-05-20T00:00:00",NA,"2021-03-09T12:28:33.011+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"CONSGA:TECA-COCORNA:Primates23",NA,NA,NA,NA,NA,"TECA-COCORNA","1316534187","CONSGA:TECA-COCORNA:Primates23",NA,"Sebastián Mejía","Primates23",NA,"CONSGA",NA,"\"\"\"Sebastián Mejía\"\"\"",NA,"Aotus griseimembra Elliot, 1912",NA,NA,194.5,"SOUTH_AMERICA",NA,NA,NA,"Vegetacion secundaria",NA,"900.644.505-6","Puerto Perales","Puerto Triunfo",NA,"es","Evento","Mico de noche",NA,NA,"Recorrido de observación",NA,NA,NA,NA,NA,45.5,"2 km caminando",NA,NA,NA,NA,NA,3,"\"\"\"Sebastián Mejía\"\"\"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1563123818","Aotus griseimembra Elliot, 1912",6.861958,-73.683849,"colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.253+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU","2016-10-11T00:00:00",NA,"Santander",2016,10,11,"2016-10-11T00:00:00",NA,"2021-03-09T12:28:33.253+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"APC:JJL:Primates5",NA,NA,NA,NA,NA,"JJL","1563123818","APC:JJL:Primates5",NA,"Julián León","Primates5",NA,"APC",NA,"Julián León",NA,"Aotus griseimembra Elliot, 1912",NA,NA,120,"SOUTH_AMERICA",NA,NA,NA,"Bosque Húmedo Tropical",NA,NA,"Yarima","San Vicente de Chucurí","Finca Villa Gloria","es","Evento","mico nocturno, marteja",NA,NA,"Observación ad hoc","17:12:00",NA,NA,NA,"Adult",0,NA,NA,NA,NA,NA,NA,2,"Julián León",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Aotus griseimembra","1563123843","Aotus griseimembra Elliot, 1912",6.862214,-73.665796,"colmano,inmano","e307fa47-ae87-4fc9-a1a5-b1415adac8be","76513b28-548d-480a-8859-bd7f45f8724b","68845aab-a453-4816-b36d-a3ec8455deb0","CO","DWC_ARCHIVE","2021-03-03T20:14:42.603+00:00","2021-03-09T12:28:33.256+00:00",180,"c4f66525-4d36-4c18-82ac-98e088f54db4","HUMAN_OBSERVATION","PRESENT",5786069,1,44,359,798,3239574,2436667,5786069,5786069,"Aotus griseimembra Elliot, 1912","Animalia","Chordata","Primates","Aotidae","Aotus","Aotus griseimembra","Aotus","griseimembra","SPECIES","ACCEPTED","VU","2016-10-12T00:00:00",NA,"Santander",2016,10,12,"2016-10-12T00:00:00",NA,"2021-03-09T12:28:33.256+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","CO","none","none","Colombia",NA,"APC:JJL:Primates6",NA,NA,NA,NA,NA,"JJL","1563123843","APC:JJL:Primates6",NA,"Julián León","Primates6",NA,"APC",NA,"Julián León",NA,"Aotus griseimembra Elliot, 1912",NA,NA,118,"SOUTH_AMERICA",NA,NA,NA,"Bosque Húmedo Tropical",NA,NA,"Yarima","San Vicente de Chucurí","Finca Villa Gloria","es","Evento","mico nocturno, marteja",NA,NA,"Observación ad hoc","20:25:00",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,"Julián León",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
