"species_search","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http...unknown.org.occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","name","occurrenceRemarks","individualCount","lifeStage","continent","vernacularName","locality","samplingProtocol","higherClassification","coordinatePrecision","organismQuantity","organismQuantityType","identificationReferences","acceptedNameUsage","http...rs.tdwg.org.dwc.terms.organismQuantity","preparations","http...rs.tdwg.org.dwc.terms.organismQuantityType","verbatimTaxonRank","X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.","establishmentMeans","institutionKey","collectionKey","institutionID","nomenclaturalCode","higherGeography","endDayOfYear","georeferenceVerificationStatus","language","type","startDayOfYear","accessRights","behavior","elevation","elevationAccuracy","eventID","footprintWKT","municipality","county","identificationVerificationStatus","originalNameUsage","datasetID","nameAccordingTo","associatedReferences","sex","recordNumber","habitat","verbatimCoordinateSystem","associatedSequences","locationRemarks","georeferencedDate","georeferencedBy","georeferenceProtocol","collectionID","georeferenceSources","infraspecificEpithet","fieldNumber","organismID","ownerInstitutionCode","georeferenceRemarks","bibliographicCitation","dynamicProperties","locationAccordingTo","identificationRemarks","otherCatalogNumbers","previousIdentifications","identificationQualifier","gadm","projectId","earliestAgeOrLowestStage","namePublishedInYear","taxonConceptID","lithostratigraphicTerms","download"
"Cebus olivaceus","3310566565","Cebus olivaceus Schomburgk, 1848",5.49016,-53.58696,"cum,gass84","f946666e-67dc-4848-9fa8-2162f3559e33","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","791e3715-7452-4dd0-a906-db21a3852427","FR","DWC_ARCHIVE","2021-09-07T09:49:08.693+00:00","2021-09-07T10:04:10.077+00:00",157,"5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,5000,"Guyane française",2010,NA,NA,"2010-01-01T00:00:00","2021-01-01T00:00:00.000+00:00","2021-09-07T10:04:10.077+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GF","none","none","French Guiana",NA,"BDBB97C5-52B3-5040-E053-0514A8C0275F",NA,NA,NA,NA,NA,"3310566565","BDBB97C5-52B3-5040-E053-0514A8C0275F","443761",NA,NA,NA,"UMS PatriNat",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848","Espèce déterminante de la znieff030020021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en | fr",NA,NA,NA,NA,NA,NA,"030020021",NA,"97306|Mana","973","Control could not be conclusive due to insufficient knowledge",NA,"67774A34-8C54-34CC-E053-2614A8C083CF","TAXREF v14","Mention dans la ZNIEFF numéro 030020021 : Forêt d’Organabo et Zone du Palmier à huile Américain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","3310600354","Cebus olivaceus Schomburgk, 1848",3.69234,-53.26107,"cum,gass84","f946666e-67dc-4848-9fa8-2162f3559e33","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","791e3715-7452-4dd0-a906-db21a3852427","FR","DWC_ARCHIVE","2021-09-07T09:49:08.693+00:00","2021-09-07T10:04:10.100+00:00",157,"5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,5000,"Guyane française",2010,NA,NA,"2010-01-01T00:00:00","2021-01-01T00:00:00.000+00:00","2021-09-07T10:04:10.100+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GF","none","none","French Guiana",NA,"BDBB97C6-1724-34B0-E053-3014A8C073A0",NA,NA,NA,NA,NA,"3310600354","BDBB97C6-1724-34B0-E053-3014A8C073A0","443761",NA,NA,NA,"UMS PatriNat",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848","Espèce déterminante de la znieff030120045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en | fr",NA,NA,NA,NA,NA,NA,"030120045",NA,NA,"973","Probable, high degree of reliability",NA,"67774A34-8C54-34CC-E053-2614A8C083CF","TAXREF v14","Mention dans la ZNIEFF numéro 030120045 : Saül",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","3310688016","Cebus olivaceus Schomburgk, 1848",4.0561,-52.23741,"cum,gass84","f946666e-67dc-4848-9fa8-2162f3559e33","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","791e3715-7452-4dd0-a906-db21a3852427","FR","DWC_ARCHIVE","2021-09-07T09:49:08.693+00:00","2021-09-07T10:04:12.692+00:00",157,"5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,5000,"Guyane française",2010,NA,NA,"2010-01-01T00:00:00","2021-01-01T00:00:00.000+00:00","2021-09-07T10:04:12.692+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GF","none","none","French Guiana",NA,"BDBB97C9-2BB6-5047-E053-0514A8C03800",NA,NA,NA,NA,NA,"3310688016","BDBB97C9-2BB6-5047-E053-0514A8C03800","443761",NA,NA,NA,"UMS PatriNat",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848","Espèce déterminante de la znieff030030093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en | fr",NA,NA,NA,NA,NA,NA,"030030093",NA,"97301|Régina","973","Probable, high degree of reliability",NA,"67774A34-8C54-34CC-E053-2614A8C083CF","TAXREF v14","Mention dans la ZNIEFF numéro 030030093 : Crique Mataroni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","1453241570","Cebus olivaceus Schomburgk, 1848",8.578,-67.593,"","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:53:52.476+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC","2016-11-26T17:27:42",NA,"Guárico",2009,10,24,"2009-10-24T08:36:00","2017-04-25T23:46:43.000+00:00","2021-09-07T23:53:52.476+00:00","https://www.inaturalist.org/observations/4634431","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VE","none","none","Venezuela (Bolivarian Republic of)","Brad Walker","4634431","edgarallenhoopoe","2009/10/24 8:36 AM EDT","iNaturalist research-grade observations","Hato Masaguaral","Observations","1453241570","http://www.inaturalist.org/observations/4634431","43430","Brad Walker","4634431","http://www.inaturalist.org/observations/4634431","iNaturalist","© Brad Walker some rights reserved","12:36:00Z","Cullin","9206122","Cebus olivaceus Schomburgk, 1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","1453241595","Cebus olivaceus Schomburgk, 1848",8.578,-67.593,"","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:28:36.280+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC","2016-11-25T18:32:02",NA,"Guárico",2009,10,24,"2009-10-24T06:23:00","2016-11-26T17:27:18.000+00:00","2021-09-07T23:28:36.280+00:00","https://www.inaturalist.org/observations/4634435","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VE","none","none","Venezuela (Bolivarian Republic of)","Brad Walker","4634435","edgarallenhoopoe","2009/10/24 6:23 AM EDT","iNaturalist research-grade observations","Hato Masaguaral","Observations","1453241595","http://www.inaturalist.org/observations/4634435","43430","Brad Walker","4634435","http://www.inaturalist.org/observations/4634435","iNaturalist","© Brad Walker some rights reserved","10:23:00Z","Stacey Robert Greenstein","9193716","Cebus olivaceus Schomburgk, 1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","2838189886","Cebus olivaceus Schomburgk, 1848",10.41364,-67.599098,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2020-08-19T12:31:07.894+00:00","2021-08-30T10:27:26.227+00:00",80,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,1000,NA,2009,10,1,"2009-10-01T00:00:00","2013-10-03T00:00:00.000+00:00","2021-08-30T10:27:26.227+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.52413979","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VE","none","none","Venezuela (Bolivarian Republic of)","Stichting Natuurinformatie","52413979@OBS",NA,NA,NA,NA,"Observations","2838189886","https://observation.org/observation/52413979",NA,NA,"OBS.52413979",NA,NA,NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848",NA,4,"Unknown","SOUTH_AMERICA","Guianan Weeper Capuchin","Venezuela - Mario Briceño Iragorry",NA,"Animalia|NEW_WORLD_MONKEYS_CEBIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","1453241560","Cebus olivaceus Schomburgk, 1848",8.578,-67.593,"","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-08T00:00:05.133+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC","2016-11-25T18:32:53",NA,"Guárico",2009,11,10,"2009-11-10T07:20:00","2016-11-26T17:32:41.000+00:00","2021-09-08T00:00:05.133+00:00","https://www.inaturalist.org/observations/4634422","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VE","none","none","Venezuela (Bolivarian Republic of)","Brad Walker","4634422","edgarallenhoopoe","2009/11/10 7:20 AM EST","iNaturalist research-grade observations","Hato Masaguaral","Observations","1453241560","http://www.inaturalist.org/observations/4634422","43430","Brad Walker","4634422","http://www.inaturalist.org/observations/4634422","iNaturalist","© Brad Walker some rights reserved","12:20:00Z","Stacey Robert Greenstein","9193724","Cebus olivaceus Schomburgk, 1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","3310431689","Cebus olivaceus Schomburgk, 1848",4.58764,-53.30211,"cum,gass84","f946666e-67dc-4848-9fa8-2162f3559e33","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","791e3715-7452-4dd0-a906-db21a3852427","FR","DWC_ARCHIVE","2021-09-07T09:49:08.693+00:00","2021-09-07T10:03:40.340+00:00",157,"5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,5000,"Guyane française",2009,NA,NA,"2009-01-01T00:00:00","2021-01-01T00:00:00.000+00:00","2021-09-07T10:03:40.340+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GF","none","none","French Guiana",NA,"BDBB97C1-3C12-34A9-E053-3014A8C073B0",NA,NA,NA,NA,NA,"3310431689","BDBB97C1-3C12-34A9-E053-3014A8C073B0","443761","Renaudier A. & Claessens O. (GEPOG/O.N.F.)",NA,NA,"UMS PatriNat",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848","Espèce déterminante de la znieff030120033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en | fr",NA,NA,NA,NA,NA,NA,"030120033",NA,NA,"973","Probable, high degree of reliability",NA,"67774A34-8C54-34CC-E053-2614A8C083CF","TAXREF v14","Mention dans la ZNIEFF numéro 030120033 : Montagnes de la Trinité",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","3310599738","Cebus olivaceus Schomburgk, 1848",5.50378,-53.61394,"cum,gass84","f946666e-67dc-4848-9fa8-2162f3559e33","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","791e3715-7452-4dd0-a906-db21a3852427","FR","DWC_ARCHIVE","2021-09-07T09:49:08.693+00:00","2021-09-07T10:04:10.863+00:00",157,"5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,5000,"Guyane française",2009,NA,NA,"2009-01-01T00:00:00","2021-01-01T00:00:00.000+00:00","2021-09-07T10:04:10.863+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GF","none","none","French Guiana",NA,"BDBB97C6-845D-5040-E053-0514A8C0275F",NA,NA,NA,NA,NA,"3310599738","BDBB97C6-845D-5040-E053-0514A8C0275F","443761","Association Kwata",NA,NA,"UMS PatriNat",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848","Espèce déterminante de la znieff030020020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en | fr",NA,NA,NA,NA,NA,NA,"030020020",NA,"97306|Mana","973","Control could not be conclusive due to insufficient knowledge",NA,"67774A34-8C54-34CC-E053-2614A8C083CF","TAXREF v14","Mention dans la ZNIEFF numéro 030020020 : Forêt sur sables blancs d'Organabo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","3073551727","Cebus olivaceus Schomburgk, 1848",3.58007,-53.21884,"cum,gass84","f946666e-67dc-4848-9fa8-2162f3559e33","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","791e3715-7452-4dd0-a906-db21a3852427","FR","DWC_ARCHIVE","2021-09-07T09:49:08.693+00:00","2021-09-07T10:04:12.034+00:00",157,"5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,5000,"Guyane française",2008,NA,NA,"2008-01-01T00:00:00","2021-01-01T00:00:00.000+00:00","2021-09-07T10:04:12.034+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GF","none","none","French Guiana",NA,"BDBB97C8-2324-34AD-E053-3014A8C0738C",NA,NA,NA,NA,NA,"3073551727","BDBB97C8-2324-34AD-E053-3014A8C0738C","443761","Ecobios",NA,NA,"UMS PatriNat",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848","Espèce déterminante de la znieff030030092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en | fr",NA,NA,NA,NA,NA,NA,"030030092",NA,"97352|Saül","973","Probable, high degree of reliability",NA,"67774A34-8C54-34CC-E053-2614A8C083CF","TAXREF v14","Mention dans la ZNIEFF numéro 030030092 : Haute Limonade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","3310645098","Cebus olivaceus Schomburgk, 1848",4.59457,-53.41397,"cum,gass84","f946666e-67dc-4848-9fa8-2162f3559e33","1928bdf0-f5d2-11dc-8c12-b8a03c50a862","791e3715-7452-4dd0-a906-db21a3852427","FR","DWC_ARCHIVE","2021-09-07T09:49:08.693+00:00","2021-09-07T10:04:16.207+00:00",157,"5d5e5d82-076c-4e9a-b5b0-c88d1b691a6a","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC",NA,5000,"Guyane française",2008,NA,NA,"2008-01-01T00:00:00","2021-01-01T00:00:00.000+00:00","2021-09-07T10:04:16.207+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","GF","none","none","French Guiana",NA,"BDBB97C7-1386-34AB-E053-3014A8C07257",NA,NA,NA,NA,NA,"3310645098","BDBB97C7-1386-34AB-E053-3014A8C07257","443761","Cobigo M., Devillechabrolle J., Silland P., Poirier E.",NA,NA,"UMS PatriNat",NA,NA,NA,NA,"Cebus olivaceus Schomburgk, 1848","Espèce déterminante de la znieff030030074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en | fr",NA,NA,NA,NA,NA,NA,"030030074",NA,"97306|Mana","973","Probable, high degree of reliability",NA,"67774A34-8C54-34CC-E053-2614A8C083CF","TAXREF v14","Mention dans la ZNIEFF numéro 030030074 : Criques Baboune et Aya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
"Cebus olivaceus","3005106324","Cebus olivaceus Schomburgk, 1848",6.555304,-63.009419,"cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","US","DWC_ARCHIVE","2021-09-07T20:40:42.931+00:00","2021-09-07T23:30:10.110+00:00",281,"28eb1a3f-1c15-4a95-931a-4af90ecb574d","HUMAN_OBSERVATION","PRESENT",2436638,1,44,359,798,9621,2436635,2436638,2436638,"Cebus olivaceus Schomburgk, 1848","Animalia","Chordata","Primates","Cebidae","Cebus","Cebus olivaceus","Cebus","olivaceus","SPECIES","ACCEPTED","LC","2020-12-13T17:19:20",339683,"Bolívar",2007,3,12,"2007-03-12T00:11:00","2020-12-17T16:50:14.000+00:00","2021-09-07T23:30:10.110+00:00","https://www.inaturalist.org/observations/18861259","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,"WGS84","Mammalia","VE","none","none","Venezuela (Bolivarian Republic of)","Nancy Collins","18861259","nan-cee","2007/03/12 12:11 AM CDT","iNaturalist research-grade observations","Bolívar, Venezuela","Observations","3005106324","https://www.inaturalist.org/observations/18861259","43430","Nancy Collins","18861259","https://www.inaturalist.org/observations/18861259","iNaturalist","© Nancy Collins some rights reserved","05:11:00Z","Pedro D. Vernet P.","146026374","Cebus olivaceus Schomburgk, 1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"succeded"
